imine polymer 0% TFA,,imine polymer 0.017% TFA,,imine polymer 0.05% TFA,,imine polymer 0.25% TFA,,imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1272.666626,0.0005647847429,1272.666626,0.0003156387538,1272.666626,-1.739502295E-005,1272.666626,0.0008243958,1272.666626,0.0001517959608,
1272,0.0005811922019,1272,0.0003445235488,1272,9.500254237E-006,1272,0.0008582425071,1272,0.0001696379913,
1271.333374,0.0005525508313,1271.333374,0.0003339019895,1271.333374,-1.418527881E-005,1271.333374,0.0008613808895,1271.333374,0.0001576741633,
1270.666626,0.0005644996418,1270.666626,0.0003410002682,1270.666626,1.527274776E-006,1270.666626,0.0008655827842,1270.666626,0.0001698451524,
1270,0.0005722237402,1270,0.0003919868614,1270,2.215895438E-005,1270,0.0008774623857,1270,0.0001971664024,
1269.333374,0.0005720423069,1269.333374,0.0003535131982,1269.333374,5.487860108E-006,1269.333374,0.0008431992028,1269.333374,0.0001542818791,
1268.666626,0.000548922224,1268.666626,0.0003319072421,1268.666626,-4.814763543E-006,1268.666626,0.000836792984,1268.666626,0.0001550846355,
1268,0.0005592638627,1268,0.0003827114124,1268,2.922624117E-005,1268,0.0008760357741,1268,0.0001779507147,
1267.333374,0.0005678432644,1267.333374,0.0003853022936,1267.333374,2.197774302E-005,1267.333374,0.0008454038179,1267.333374,0.000174635963,
1266.666626,0.0005709277466,1266.666626,0.0004339620355,1266.666626,2.684457831E-005,1266.666626,0.000871730037,1266.666626,0.0001928932907,
1266,0.0005721200723,1266,0.0003713376063,1266,1.806878208E-005,1266,0.0008212057874,1266,0.0001477563492,
1265.333374,0.0005446196883,1265.333374,0.0003937227884,1265.333374,1.100167628E-005,1265.333374,0.0008320467314,1265.333374,0.0001571821485,
1264.666626,0.0005699687172,1264.666626,0.0004076623009,1264.666626,1.496234745E-005,1264.666626,0.0008340697386,1264.666626,0.0001848133543,
1264,0.000570020522,1264,0.0004338065628,1264,3.489568553E-005,1264,0.0008499426767,1264,0.00019066612,
1263.333374,0.0005822549574,1263.333374,0.0004542514798,1263.333374,4.87719044E-005,1263.333374,0.0008539369446,1263.333374,0.0001786758221,
1262.666626,0.0005877760705,1262.666626,0.0004554953193,1262.666626,5.084301665E-005,1262.666626,0.0008502280107,1262.666626,0.0001820941834,
1262,0.0005503477296,1262,0.0004498203634,1262,4.224795339E-005,1262,0.000812725164,1262,0.000168472674,
1261.333374,0.000573312398,1261.333374,0.0004731165827,1261.333374,7.774252299E-005,1261.333374,0.0008223209879,1261.333374,0.0001716319966,
1260.666626,0.0005705389194,1260.666626,0.0004816424334,1260.666626,6.632491568E-005,1260.666626,0.0008253294509,1260.666626,0.0001921163785,
1260,0.0005664177006,1260,0.0004781958123,1260,5.2085692E-005,1260,0.0007984873373,1260,0.0001749467192,
1259.333374,0.0005723533686,1259.333374,0.0004857628956,1259.333374,7.186539733E-005,1259.333374,0.0007870248519,1259.333374,0.0001646141754,
1258.666626,0.0005913532223,1258.666626,0.0004876028688,1258.666626,6.101751205E-005,1258.666626,0.0007937674527,1258.666626,0.0001683949813,
1258,0.0005637998111,1258,0.0004813832929,1258,5.664219134E-005,1258,0.0007623115089,1258,0.000165624122,
1257.333374,0.000582177192,1257.333374,0.0005090092309,1257.333374,6.591067358E-005,1257.333374,0.0008105725865,1257.333374,0.0002019057138,
1256.666626,0.0005670397659,1256.666626,0.0005018563825,1256.666626,6.166475214E-005,1256.666626,0.00075943314,1256.666626,0.0001711399673,
1256,0.0005974706728,1256,0.0005288097309,1256,7.196895604E-005,1256,0.0007682238938,1256,0.0001648213511,
1255.333374,0.0005479372921,1255.333374,0.000513648265,1255.333374,4.727035048E-005,1255.333374,0.0007447303506,1255.333374,0.000153634508,
1254.666626,0.0005480150576,1254.666626,0.0004801652976,1254.666626,4.706324034E-005,1254.666626,0.0007402962656,1254.666626,0.0001750502997,
1254,0.0005917679518,1254,0.0005427017459,1254,8.796942711E-005,1254,0.0007561139064,1254,0.0001904589444,
1253.333374,0.0005833954201,1253.333374,0.0005621927558,1253.333374,7.766485214E-005,1253.333374,0.0007628820022,1253.333374,0.0001827675005,
1252.666626,0.0005611560191,1252.666626,0.0005480150576,1252.666626,6.544465577E-005,1252.666626,0.0007407889352,1252.666626,0.0001854089933,
1252,0.0005311423447,1252,0.0005142184091,1252,5.477816376E-005,1252,0.0007088700659,1252,0.0001451409917,
1251.333374,0.0005663139746,1251.333374,0.0005353150773,1251.333374,7.440264744E-005,1251.333374,0.0007105035475,1251.333374,0.000184891047,
1250.666626,0.0005656401045,1250.666626,0.0005467450246,1250.666626,5.04805721E-005,1250.666626,0.0007002101047,1250.666626,0.0001782614709,
1250,0.0005510215997,1250,0.0005448011216,1250,6.824077718E-005,1250,0.0007144706324,1250,0.0001820164907,
1249.333374,0.0005363259115,1249.333374,0.0005364036188,1249.333374,4.641602209E-005,1249.333374,0.0006843685405,1249.333374,0.0001748949289,
1248.666626,0.0005592120579,1248.666626,0.0005881908,1248.666626,5.470049655E-005,1248.666626,0.000692587404,1248.666626,0.0001825862273,
1248,0.0005634628469,1248,0.0005723533686,1248,7.903705409E-005,1248,0.0007145743002,1248,0.0001993677142,
1247.333374,0.000530883146,1247.333374,0.0005647069775,1247.333374,5.053235145E-005,1247.333374,0.0006713275798,1247.333374,0.0001809288224,
1246.666626,0.0005156956613,1246.666626,0.0005448270822,1246.666626,4.452614667E-005,1246.666626,0.0006812833017,1246.666626,0.0001811101101,
1246,0.0005359889474,1246,0.0005816069315,1246,4.768457075E-005,1246,0.0006734016933,1246,0.0001818093151,
1245.333374,0.000534744875,1245.333374,0.0005468486925,1245.333374,5.16455766E-005,1245.333374,0.0006551241386,1245.333374,0.0001782873733,
1244.666626,0.0005457341904,1244.666626,0.0005938675604,1244.666626,6.47456327E-005,1244.666626,0.000667075743,1244.666626,0.0002034854842,
1244,0.0005489999312,1244,0.0005991296493,1244,6.925048365E-005,1244,0.0006662720116,1244,0.0001978915388,
1243.333374,0.0005352632725,1243.333374,0.0005927010789,1243.333374,6.645436224E-005,1243.333374,0.0006558500463,1243.333374,0.0002038221573,
1242.666626,0.000530883146,1242.666626,0.000592545548,1242.666626,3.766571899E-005,1242.666626,0.0006369251059,1242.666626,0.0001876361348,
1242,0.000510771526,1242,0.0005946970196,1242,5.754832091E-005,1242,0.0006384027656,1242,0.0002085097512,
1241.333374,0.0004879138432,1241.333374,0.0005963819567,1241.333374,3.681140879E-005,1241.333374,0.0006381694693,1241.333374,0.0001915725297,
1240.666626,0.0005267881788,1240.666626,0.0006089800154,1240.666626,6.047383067E-005,1240.666626,0.0006493428955,1240.666626,0.000200636714,
1240,0.0005061584525,1240,0.0006119610625,1240,5.630563101E-005,1240,0.0006427062326,1240,0.0002115139796,
1239.333374,0.0005217602593,1239.333374,0.0006215784233,1239.333374,4.623479981E-005,1239.333374,0.0006422136212,1239.333374,0.0002103226434,
1238.666626,0.0005104346201,1238.666626,0.000612583186,1238.666626,7.870047557E-005,1238.666626,0.000647035602,1238.666626,0.0002075515076,
1238,0.0005007678992,1238,0.0006180010387,1238,5.889456952E-005,1238,0.000619634171,1238,0.0002191023232,
1237.333374,0.0005269696121,1237.333374,0.0006424988387,1237.333374,9.332894115E-005,1237.333374,0.0006389990449,1237.333374,0.0002207339712,
1236.666626,0.0005100458511,1236.666626,0.0006368214381,1236.666626,9.252630844E-005,1236.666626,0.0006567573873,1236.666626,0.0002204749762,
1236,0.0004808909143,1236,0.0006356289377,1236,6.156119343E-005,1236,0.0006323884591,1236,0.0002119801502,
1235.333374,0.0005039555836,1235.333374,0.0006519872113,1235.333374,7.85451266E-005,1235.333374,0.0006663498352,1235.333374,0.0002182217577,
1234.666626,0.0004876028688,1234.666626,0.0006434579846,1234.666626,4.752923996E-005,1234.666626,0.0006167308311,1234.666626,0.0001861341152,
1234,0.0005038778181,1234,0.0006728053559,1234,9.43387131E-005,1234,0.0006575092557,1234,0.0002076292003,
1233.333374,0.0004885876551,1233.333374,0.0006749053719,1233.333374,9.265576227E-005,1233.333374,0.0006697201752,1233.333374,0.0002261728223,
1232.666626,0.0004635543737,1232.666626,0.0006554611609,1232.666626,8.649363008E-005,1232.666626,0.0006427062326,1232.666626,0.0001957938221,
1232,0.0004810204846,1232,0.0006736349897,1232,8.563922893E-005,1232,0.000657690689,1232,0.0002028639283,
1231.333374,0.0004806317738,1231.333374,0.0006755535142,1231.333374,0.0001102623355,1231.333374,0.0006644831738,1231.333374,0.0002147254127,
1230.666626,0.0004835342115,1230.666626,0.0006670497824,1230.666626,9.483065514E-005,1230.666626,0.0006382213323,1230.666626,0.0002114103845,
1230,0.0004887431278,1230,0.0006865204778,1230,0.0001042812,1230,0.0006950505194,1230,0.00022827067,
1229.333374,0.0004686075554,1229.333374,0.0006786647136,1229.333374,9.185312956E-005,1229.333374,0.0006828389014,1229.333374,0.0002059717081,
1228.666626,0.0004526448611,1228.666626,0.0006481503369,1228.666626,6.389126793E-005,1228.666626,0.000663394283,1228.666626,0.0002205267665,
1228,0.0004615590151,1228,0.0007027251413,1228,0.0001005786326,1228,0.0006964765489,1228,0.0002347456175,
1227.333374,0.0004747491912,1227.333374,0.0007049289998,1227.333374,0.0001009670086,1227.333374,0.0007083514938,1227.333374,0.000242489783,
1226.666626,0.0004826790246,1226.666626,0.0007222233107,1226.666626,0.0001170980177,1226.666626,0.0007388960221,1226.666626,0.0002835956984,
1226,0.0004795951827,1226,0.0007140298258,1226,0.0001141721295,1226,0.000748775492,1226,0.0002781043295,
1225.333374,0.0004701105645,1225.333374,0.0007123703836,1225.333374,0.0001114792831,1225.333374,0.000743641227,1225.333374,0.0002970654168,
1224.666626,0.0004584753187,1224.666626,0.0007200971595,1224.666626,0.000132867106,1224.666626,0.0007379366434,1224.666626,0.0002990081848,
1224,0.0004734793911,1224,0.0007155596395,1224,0.000119635537,1224,0.0007693648804,1224,0.0003068571095,
1223.333374,0.0004801652976,1223.333374,0.0007299243007,1223.333374,0.0001397290471,1223.333374,0.0007990060258,1223.333374,0.0003240578808,
1222.666626,0.000498772366,1222.666626,0.00074755674,1222.666626,0.0001485073008,1222.666626,0.0008476083749,1222.666626,0.0003624771198,
1222,0.0004842857597,1222,0.000738273724,1222,0.0001335144625,1222,0.0008216467104,1222,0.0003515183635,
1221.333374,0.0004858665634,1221.333374,0.0007562176324,1221.333374,0.0001515370095,1221.333374,0.0008605509065,1221.333374,0.0003906136844,
1220.666626,0.0004832232371,1220.666626,0.0007421632181,1220.666626,0.0001437944738,1220.666626,0.0008603174938,1220.666626,0.0003952514671,
1220,0.0004769519146,1220,0.0007478938205,1220,0.0001423443755,1220,0.0008718338213,1220,0.0003842400329,
1219.333374,0.0004975543707,1219.333374,0.000773669628,1219.333374,0.0001391593687,1219.333374,0.0008999514976,1219.333374,0.0004203326243,
1218.666626,0.0005134668318,1218.666626,0.0007582143298,1218.666626,0.0001532201859,1218.666626,0.0009323253762,1218.666626,0.0004221204726,
1218,0.0004916974576,1218,0.0007471418357,1218,0.0001301482553,1218,0.0009288751753,1218,0.0004403363855,
1217.333374,0.0005036704824,1217.333374,0.000755387824,1217.333374,0.0001479894127,1217.333374,0.0009597465396,1217.333374,0.0004663530563,
1216.666626,0.0005125079188,1216.666626,0.0007727360353,1216.666626,0.0001646659657,1216.666626,0.0009951345855,1216.666626,0.0004621550324,
1216,0.0005232634139,1216,0.0007631153567,1216,0.0001590207248,1216,0.001035170048,1216,0.0005154106184,
1215.333374,0.0004880434135,1215.333374,0.0007791154203,1215.333374,0.000155188216,1215.333374,0.001035689027,1215.333374,0.0005055364454,
1214.666626,0.0004805540375,1214.666626,0.0007563473191,1214.666626,0.0001472902513,1214.666626,0.001050349791,1214.666626,0.0005082317512,
1214,0.0005114712985,1214,0.0007736955304,1214,0.0001817834273,1214,0.001121117501,1214,0.0005601451267,
1213.333374,0.0005200497108,1213.333374,0.0007767555653,1213.333374,0.0001582179684,1213.333374,0.001154727768,1213.333374,0.0005850802991,
1212.666626,0.0005029707681,1212.666626,0.0007887883112,1212.666626,0.0001625425211,1212.666626,0.001170326956,1212.666626,0.0005845100386,
1212,0.0005245851935,1212,0.0007929894491,1212,0.0001727973286,1212,0.001231690869,1212,0.0005918197567,
1211.333374,0.0004967509885,1211.333374,0.0007871285779,1211.333374,0.0001654946391,1211.333374,0.00123607798,1211.333374,0.0006070358213,
1210.666626,0.0004876028688,1210.666626,0.0007592515904,1210.666626,0.0001606262522,1210.666626,0.00127582415,1210.666626,0.0006024476024,
1210,0.0004928895505,1210,0.0007683017175,1210,0.0001750244119,1210,0.001322896103,1210,0.0006254928303,
1209.333374,0.0004679597041,1209.333374,0.0007542987587,1209.333374,0.0001839328615,1209.333374,0.001346758567,1209.333374,0.0006275926135,
1208.666626,0.0005263216444,1208.666626,0.0007742401212,1208.666626,0.0001932558662,1208.666626,0.001403654576,1208.666626,0.0006693831529,
1208,0.0005062102573,1208,0.000794778869,1208,0.0002196980058,1208,0.001446532784,1208,0.0006835648092,
1207.333374,0.0004980208469,1207.333374,0.0007602369878,1207.333374,0.0001851500274,1207.333374,0.00144811708,1207.333374,0.0006915503182,
1206.666626,0.0005201015738,1206.666626,0.000812673301,1206.666626,0.0002306016395,1206.666626,0.001525236061,1206.666626,0.0007523020613,
1206,0.0005061843549,1206,0.0007916409522,1206,0.0002075515076,1206,0.001546044135,1206,0.0007469344418,
1205.333374,0.0005127930199,1205.333374,0.0007955828332,1205.333374,0.0002139225544,1205.333374,0.001580622629,1205.333374,0.0007977611967,
1204.666626,0.0005074801738,1204.666626,0.0007785708294,1204.666626,0.0002287886746,1204.666626,0.001619335031,1204.666626,0.0008253813721,
1204,0.0004971396993,1204,0.0007650083862,1204,0.0002096492826,1204,0.001630507759,1204,0.0008337844629,
1203.333374,0.0005195313715,1203.333374,0.000804089068,1203.333374,0.0002371802257,1203.333374,0.001693625934,1203.333374,0.000888512237,
1202.666626,0.0005310645793,1202.666626,0.0008079013787,1202.666626,0.000280539185,1202.666626,0.001745525282,1202.666626,0.0009437138797,
1202,0.0005284987274,1202,0.0008139440906,1202,0.0002674325951,1202,0.001783940475,1202,0.0009847565088,
1201.333374,0.0005198164727,1201.333374,0.0007773260586,1201.333374,0.0002725612139,1201.333374,0.001835772651,1201.333374,0.0009760132525,
1200.666626,0.0004982022219,1200.666626,0.0007655010559,1200.666626,0.000252098951,1200.666626,0.001857011579,1200.666626,0.001022507786,
1200,0.0005019859527,1200,0.0007954531466,1200,0.0002646610956,1200,0.001918602618,1200,0.001067242702,
1199.333374,0.0005224600318,1199.333374,0.0007244272856,1199.333374,0.000255491992,1199.333374,0.001950714504,1199.333374,0.001119975583,
1198.666626,0.0005029448657,1198.666626,0.0007347990759,1198.666626,0.000222287912,1198.666626,0.002046544338,1198.666626,0.001165888505,
1198,0.0004795174464,1198,0.00071167032,1198,0.0002045214205,1198,0.002109150635,1198,0.001199372462,
1197.333374,0.0004982022219,1197.333374,0.0007726841723,1197.333374,0.0002512442006,1197.333374,0.002217217814,1197.333374,0.001317183836,
1196.666626,0.0005056142109,1196.666626,0.0007710504578,1196.666626,0.0002629256924,1196.666626,0.002338116523,1196.666626,0.001410069177,
1196,0.0005028152373,1196,0.0007923411322,1196,0.0002774567693,1196,0.002448765794,1196,0.001485830639,
1195.333374,0.0004940298386,1195.333374,0.0008137365803,1195.333374,0.0002833625767,1195.333374,0.002564130584,1195.333374,0.00156124169,
1194.666626,0.0005121969152,1194.666626,0.0008423173567,1194.666626,0.0003262598475,1194.666626,0.002679708181,1194.666626,0.00164142088,
1194,0.0005103050498,1194,0.0008673206321,1194,0.0003375547531,1194,0.002808160847,1194,0.001710335957,
1193.333374,0.0005076097441,1193.333374,0.0008747388492,1193.333374,0.0003713894112,1193.333374,0.002958048601,1193.333374,0.001789165079,
1192.666626,0.0005297946045,1192.666626,0.0008758023032,1192.666626,0.0003954587155,1192.666626,0.0030667705,1192.666626,0.001845989027,
1192,0.0004976320779,1192,0.0008322023787,1192,0.0003783328575,1192,0.003160891356,1192,0.001852462185,
1191.333374,0.0005082057905,1191.333374,0.0008316577296,1191.333374,0.0003976610606,1191.333374,0.003258892335,1191.333374,0.001907058526,
1190.666626,0.0005173284444,1190.666626,0.0008564009913,1190.666626,0.0004368123482,1190.666626,0.003398291301,1190.666626,0.001991150202,
1190,0.0005460452521,1190,0.0008293754072,1190,0.0004633988719,1190,0.0035128647,1190,0.002111179521,
1189.333374,0.000535574276,1189.333374,0.0008349256241,1189.333374,0.0004506754922,1189.333374,0.003611467313,1189.333374,0.002213445259,
1188.666626,0.0005600155564,1188.666626,0.0008266002988,1188.666626,0.0004692294751,1188.666626,0.003700223519,1188.666626,0.00225010654,
1188,0.0005831880844,1188,0.0008977985126,1188,0.0005036963848,1188,0.003766019363,1188,0.002425858052,
1187.333374,0.0005776669714,1187.333374,0.0008923512069,1187.333374,0.0005135445972,1187.333374,0.003834332339,1187.333374,0.002622931032,
1186.666626,0.0005497516249,1186.666626,0.0008659199812,1186.666626,0.0005340192001,1186.666626,0.003847207408,1186.666626,0.002783957403,
1186,0.0005687245284,1186,0.0009047762724,1186,0.0005387103301,1186,0.003946591169,1186,0.003021281911,
1185.333374,0.0005769412383,1185.333374,0.0009074481204,1185.333374,0.0005617003189,1185.333374,0.003965556622,1185.333374,0.00323330774,
1184.666626,0.0005602747551,1184.666626,0.0008941669948,1184.666626,0.0005669620004,1184.666626,0.003981779329,1184.666626,0.003500338644,
1184,0.000580984808,1184,0.0009573597345,1184,0.0006113389391,1184,0.004084538668,1184,0.003821091959,
1183.333374,0.000609446608,1183.333374,0.0009787114104,1183.333374,0.0006598943728,1183.333374,0.004134947434,1183.333374,0.004146368243,
1182.666626,0.0005929084728,1182.666626,0.0009970025858,1182.666626,0.0006520649767,1182.666626,0.004180004355,1182.666626,0.004502672236,
1182,0.0005869984743,1182,0.001018018927,1182,0.0006810499472,1182,0.004244069103,1182,0.004870289937,
1181.333374,0.0005996740074,1181.333374,0.001018927083,1181.333374,0.0007103479584,1181.333374,0.00430992106,1181.333374,0.005280481651,
1180.666626,0.0006097058067,1180.666626,0.00105138775,1180.666626,0.0007341767778,1180.666626,0.004364173859,1180.666626,0.00564626744,
1180,0.0006220968789,1180,0.001088677556,1180,0.0007598220836,1180,0.004416288808,1180,0.006030051969,
1179.333374,0.0006339957472,1179.333374,0.00111836649,1179.333374,0.0007719321875,1179.333374,0.004484494682,1179.333374,0.00632541487,
1178.666626,0.0006041325396,1178.666626,0.001133990358,1178.666626,0.0007649565232,1178.666626,0.004435457289,1178.666626,0.006538061891,
1178,0.0006331402692,1178,0.001155532431,1178,0.0007492681616,1178,0.004386661109,1178,0.006654018536,
1177.333374,0.0006114426069,1177.333374,0.001147538307,1177.333374,0.000715689268,1177.333374,0.004278026521,1177.333374,0.006651889533,
1176.666626,0.0005909125321,1176.666626,0.001129733981,1176.666626,0.0007035029703,1176.666626,0.004185963422,1176.666626,0.006592987571,
1176,0.000602369837,1176,0.001111592865,1176,0.0006783535937,1176,0.004047852941,1176,0.006458655465,
1175.333374,0.00060112559,1175.333374,0.001078011934,1175.333374,0.0006463615573,1175.333374,0.003904379671,1175.333374,0.006247071084,
1174.666626,0.0006021884037,1174.666626,0.001093400759,1174.666626,0.0005985075259,1174.666626,0.003760979977,1174.666626,0.006000970025,
1174,0.0006147088716,1174,0.001067657839,1174,0.0005974447122,1174,0.00358531368,1174,0.00572610274,
1173.333374,0.0006051434902,1173.333374,0.001063739415,1173.333374,0.0005521101994,1173.333374,0.003445176408,1173.333374,0.005523264874,
1172.666626,0.0006029660581,1172.666626,0.001020146534,1172.666626,0.0005084649893,1172.666626,0.003251120448,1172.666626,0.0051855864,
1172,0.0005541837309,1172,0.0009857164696,1172,0.0004678042314,1172,0.00309995818,1172,0.004941971041,
1171.333374,0.0005789371207,1171.333374,0.0009842636064,1171.333374,0.0004356722056,1171.333374,0.002988517284,1171.333374,0.004742351361,
1170.666626,0.000550866127,1170.666626,0.0009629635024,1170.666626,0.000410693814,1170.666626,0.002852350473,1170.666626,0.004558597226,
1170,0.0005241705221,1170,0.000940989994,1170,0.0003850432113,1170,0.002760563046,1170,0.004374685232,
1169.333374,0.0005502958666,1169.333374,0.0009380066185,1169.333374,0.00037812558,1169.333374,0.002646266017,1169.333374,0.004199920688,
