imine t=24hrs FeCl3 0uM,,imine t=24hrs FeCl3 5uM,,imine t=24hrs FeCl3 20uM,,imine t=24hrs FeCl3 50uM,,imine t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
313.9999695,0.1452599168,313.9999695,0.1465831101,313.9999695,0.3063861728,313.9999695,0.5236642957,313.9999695,0.5896450877,
313.3332825,0.1385622025,313.3332825,0.1419005394,313.3332825,0.2988370955,313.3332825,0.5129115582,313.3332825,0.5785388947,
312.666626,0.1321807206,312.666626,0.137874499,312.666626,0.2907954454,312.666626,0.5009658337,312.666626,0.5660446286,
311.9999695,0.1260479689,311.9999695,0.1336991936,311.9999695,0.2822669446,311.9999695,0.4878140986,311.9999695,0.5521640182,
311.3332825,0.1200682446,311.3332825,0.1298528761,311.3332825,0.2733572721,311.3332825,0.4737637341,311.3332825,0.5370059609,
310.666626,0.1138658524,310.666626,0.1259795278,310.666626,0.2639946938,310.666626,0.4590275288,310.666626,0.5209209919,
309.9999695,0.1074917316,309.9999695,0.1215220764,309.9999695,0.2539056838,309.9999695,0.4433858395,309.9999695,0.5036172271,
309.3332825,0.1019066721,309.3332825,0.117956765,309.3332825,0.2445492893,309.3332825,0.428334415,309.3332825,0.4870428145,
308.666626,0.09612956643,308.666626,0.1137890816,308.666626,0.2350785583,308.666626,0.4132932127,308.666626,0.4704757035,
307.9999695,0.09070780128,307.9999695,0.1101249233,307.9999695,0.2259912342,307.9999695,0.3987359703,307.9999695,0.4542350173,
307.3332825,0.08535931259,307.3332825,0.1062278301,307.3332825,0.2175008506,307.3332825,0.3851451576,307.3332825,0.4392620623,
306.666626,0.08021536469,306.666626,0.1026619971,306.666626,0.2096638381,306.666626,0.3728012741,306.666626,0.4254248738,
305.9999695,0.07530555129,305.9999695,0.09933698177,305.9999695,0.202484712,305.9999695,0.3617516458,305.9999695,0.4128637314,
305.3332825,0.07018551975,305.3332825,0.09595763683,305.3332825,0.195952639,305.3332825,0.3518059254,305.3332825,0.4012863636,
304.666626,0.065478459,304.666626,0.09264728427,304.666626,0.1902150512,304.666626,0.3428030312,304.666626,0.3912199736,
303.9999695,0.06109109893,303.9999695,0.08979352564,303.9999695,0.1851525456,303.9999695,0.3349172175,303.9999695,0.3822306693,
303.3332825,0.05653492734,303.3332825,0.08655195683,303.3332825,0.1803889126,303.3332825,0.3274259269,303.3332825,0.3734863102,
302.666626,0.05230779946,302.666626,0.08426530659,302.666626,0.1759074628,302.666626,0.320780158,302.666626,0.3657270074,
301.9999695,0.04832962528,301.9999695,0.08159356564,301.9999695,0.1716019511,301.9999695,0.3142711222,301.9999695,0.3582355976,
301.3332825,0.04420682788,301.3332825,0.07882907987,301.3332825,0.167474404,301.3332825,0.3076751232,301.3332825,0.3502655923,
300.666626,0.04056445509,300.666626,0.07683055848,300.666626,0.1633104682,300.666626,0.3010844886,300.666626,0.3424745798,
299.9999695,0.03696229681,299.9999695,0.07450667769,299.9999695,0.1592692137,299.9999695,0.2942330539,299.9999695,0.3343215585,
299.3332825,0.03938014805,299.3332825,0.07738557458,299.3332825,0.1592144221,299.3332825,0.2925860882,299.3332825,0.3314756155,
298.666626,0.03589762375,298.666626,0.07507227361,298.666626,0.1543953419,298.666626,0.2845132649,298.666626,0.3221828043,
297.9999695,0.03300729394,297.9999695,0.07353726029,297.9999695,0.1499310881,297.9999695,0.2766381502,297.9999695,0.3130362332,
297.3332825,0.03025037423,297.3332825,0.07174926996,297.3332825,0.145120874,297.3332825,0.2683060467,297.3332825,0.3036568761,
296.666626,0.0275164973,296.666626,0.06993001699,296.666626,0.1401116252,296.666626,0.2597375214,296.666626,0.2937164009,
295.9999695,0.02494717203,295.9999695,0.06854847819,295.9999695,0.1351028532,295.9999695,0.2509476542,295.9999695,0.2840127647,
295.3332825,0.02275102586,295.3332825,0.06724789739,295.3332825,0.1307090968,295.3332825,0.2425872535,295.3332825,0.2747349143,
294.666626,0.02054109797,294.666626,0.06632615626,294.666626,0.1264237463,294.666626,0.234093383,294.666626,0.2659217417,
293.9999695,0.01816528291,293.9999695,0.06543216854,293.9999695,0.1224220246,293.9999695,0.2260335386,293.9999695,0.2576004863,
293.3332825,0.01631302014,293.3332825,0.0651088208,293.3332825,0.1195996925,293.3332825,0.2188449353,293.3332825,0.2507915199,
292.666626,0.01462195069,292.666626,0.06571569294,292.666626,0.1178815067,292.666626,0.2123562247,292.666626,0.2455201894,
291.9999695,0.01286189444,291.9999695,0.06709001958,291.9999695,0.1173681244,291.9999695,0.2065733969,291.9999695,0.2418836355,
291.3332825,0.01141926087,291.3332825,0.06925814599,291.3332825,0.1181097031,291.3332825,0.2015199661,291.3332825,0.2400630713,
290.666626,0.00987241976,290.666626,0.07281772792,290.666626,0.1211264655,290.666626,0.1976360083,290.666626,0.2407332957,
289.9999695,0.008850893937,289.9999695,0.07799264044,289.9999695,0.1261882335,289.9999695,0.1948737353,289.9999695,0.2443312407,
289.3332825,0.008034919389,289.3332825,0.08436989039,289.3332825,0.1330227256,289.3332825,0.1930882037,289.3332825,0.2494671792,
288.666626,0.007578811143,288.666626,0.09109988064,288.666626,0.1403848529,288.666626,0.1921355426,288.666626,0.2556241751,
287.9999695,0.007079528645,287.9999695,0.09704560786,287.9999695,0.1462582201,287.9999695,0.1909523755,287.9999695,0.2601540685,
287.3332825,0.006910905242,287.3332825,0.1008207127,287.3332825,0.148774147,287.3332825,0.1895730793,287.3332825,0.2612007558,
286.666626,0.007098868024,286.666626,0.1020260677,286.666626,0.1468149573,286.666626,0.1875362396,286.666626,0.2577011585,
285.9999695,0.007455049548,285.9999695,0.100762926,285.9999695,0.1415335089,285.9999695,0.1849033535,285.9999695,0.2508236468,
285.3332825,0.007968896069,285.3332825,0.09951133281,285.3332825,0.1358154565,285.3332825,0.183362633,285.3332825,0.2435098588,
284.666626,0.008516902104,284.666626,0.09997544438,284.666626,0.1320337355,284.666626,0.1833407134,284.666626,0.2382200211,
283.9999695,0.009304955602,283.9999695,0.1039620191,283.9999695,0.1320775896,283.9999695,0.1856077462,283.9999695,0.2365788966,
283.3332825,0.009731351398,283.3332825,0.1120786369,283.3332825,0.1368753612,283.3332825,0.1914647371,283.3332825,0.2393816859,
282.666626,0.01040994935,282.666626,0.1250778884,282.666626,0.1461013556,282.666626,0.2020199001,282.666626,0.2468469143,
281.9999695,0.01107123308,281.9999695,0.1435955167,281.9999695,0.1613410115,281.9999695,0.2186930329,281.9999695,0.2592132688,
281.3332825,0.01195921469,281.3332825,0.1691412777,281.3332825,0.1822286844,281.3332825,0.2422571182,281.3332825,0.2766379714,
280.666626,0.01266843639,280.666626,0.2029029429,280.666626,0.2104363889,280.666626,0.2755799592,280.666626,0.3009795249,
279.9999695,0.01306586899,279.9999695,0.247472167,279.9999695,0.2486190498,279.9999695,0.3213464916,279.9999695,0.3331461251,
279.3332825,0.01348136831,279.3332825,0.3065619469,279.3332825,0.2990961671,279.3332825,0.3847471774,279.3332825,0.3754330873,
278.666626,0.01368993521,278.666626,0.3860082626,278.666626,0.3663630784,278.666626,0.4720012546,278.666626,0.4310631454,
277.9999695,0.01408183388,277.9999695,0.4898159802,277.9999695,0.4537479877,277.9999695,0.5885773301,277.9999695,0.5028075576,
277.3332825,0.01451136824,277.3332825,0.6306938529,277.3332825,0.5728881955,277.3332825,0.7475314736,277.3332825,0.6004903913,
276.666626,0.01501236018,276.666626,0.8155454397,276.666626,0.7307397723,276.666626,0.9561837316,276.666626,0.7308441401,
275.9999695,0.01527869049,275.9999695,1.060980678,275.9999695,0.9433802962,275.9999695,1.230977416,275.9999695,0.9088004827,
275.3332825,0.01566300914,275.3332825,1.379499555,275.3332825,1.222922564,275.3332825,1.584949136,275.3332825,1.145804048,
274.666626,0.01577377692,274.666626,1.793848038,274.666626,1.589275599,274.666626,2.042332411,274.666626,1.458782554,
273.9999695,0.01567935199,273.9999695,2.316288948,273.9999695,2.052707672,273.9999695,2.61612606,273.9999695,1.854634881,
273.3332825,0.01547320839,273.3332825,2.986973047,273.3332825,2.647629976,273.3332825,3.341534376,273.3332825,2.363232136,
272.666626,0.01519576646,272.666626,3.723851681,272.666626,3.334495783,272.666626,4.081001759,272.666626,2.93736887,
271.9999695,0.0145941088,271.9999695,4.195197582,271.9999695,3.775677443,271.9999695,4.539402962,271.9999695,3.260993719,
271.3332825,0.0135225188,271.3332825,4.183922768,271.3332825,3.670847893,271.3332825,4.658706188,271.3332825,3.126839638,
270.666626,0.01236279029,270.666626,4.088810921,270.666626,3.508274794,270.666626,4.657637596,270.666626,2.962804794,
269.9999695,0.01120120939,269.9999695,4.025288105,269.9999695,3.435037136,269.9999695,4.604905128,269.9999695,2.894812584,
269.3332825,0.00997782778,269.3332825,4.099123001,269.3332825,3.499155283,269.3332825,4.676598549,269.3332825,2.945836544,
268.666626,0.008926537819,268.666626,4.289269447,268.666626,3.671038389,268.666626,4.86934042,268.666626,3.094449759,
267.9999695,0.008140594698,267.9999695,4.588755131,267.9999695,3.950434923,267.9999695,5.059366226,267.9999695,3.33538413,
267.3332825,0.007594510913,267.3332825,4.816340923,267.3332825,4.278616428,267.3332825,5.14510107,267.3332825,3.626223087,
266.666626,0.006932893768,266.666626,4.936019897,266.666626,4.590091705,266.666626,5.179638863,266.666626,3.915631771,
265.9999695,0.006046247203,265.9999695,4.978106022,265.9999695,4.818381786,265.9999695,5.127764702,265.9999695,4.241989136,
265.3332825,0.004979256075,265.3332825,4.96052742,265.3332825,4.926660538,265.3332825,5.00278616,265.3332825,4.490364075,
264.666626,0.003661194816,264.666626,5.044846535,264.666626,4.923680782,264.666626,5.074705601,264.666626,4.508174896,
263.9999695,0.002090708585,263.9999695,4.970264435,263.9999695,4.835114479,263.9999695,5.023280144,263.9999695,4.352570057,
263.3332825,0.0003948369122,263.3332825,4.944010258,263.3332825,4.765027523,263.3332825,5.05431366,263.3332825,4.204057693,
262.666626,-0.001048099599,262.666626,4.930063248,262.666626,4.659589767,262.666626,4.980067253,262.666626,4.108958244,
261.9999695,-0.002548797289,261.9999695,4.860216618,261.9999695,4.657225609,261.9999695,5.029294014,261.9999695,4.070432186,
261.3332825,-0.003786713351,261.3332825,4.800972462,261.3332825,4.559688091,261.3332825,4.83405304,261.3332825,4.003224373,
260.666626,-0.005114959087,260.666626,4.750422478,260.666626,4.520797729,260.666626,4.785914898,260.666626,3.961606026,
259.9999695,-0.006309926976,259.9999695,4.740589619,259.9999695,4.501774311,259.9999695,4.761514187,259.9999695,3.94521904,
259.3332825,-0.007409351412,259.3332825,4.703822613,259.3332825,4.488739967,259.3332825,4.75643301,259.3332825,3.971292496,
258.666626,-0.008495388553,258.666626,4.664552689,258.666626,4.467116356,258.666626,4.711316109,258.666626,3.984771252,
257.9999695,-0.009430968203,257.9999695,4.58840847,257.9999695,4.375401974,257.9999695,4.633176804,257.9999695,3.913046122,
257.3332825,-0.010232375,257.3332825,4.542387009,257.3332825,4.252310753,257.3332825,4.609622002,257.3332825,3.760859251,
256.666626,-0.01073668431,256.666626,4.416660786,256.666626,4.113908291,256.666626,4.506133556,256.666626,3.596792936,
255.9999542,-0.01088096108,255.9999542,4.344042778,255.9999542,3.977972269,255.9999542,4.467027664,255.9999542,3.447596073,
255.3332977,-0.01066268422,255.3332977,4.218805313,255.3332977,3.810967207,255.3332977,4.398112297,255.3332977,3.300827742,
254.666626,-0.01020188257,254.666626,4.089287281,254.666626,3.649072647,254.666626,4.311160088,254.666626,3.154921055,
253.9999542,-0.009318184108,253.9999542,3.975759983,253.9999542,3.515354872,253.9999542,4.260424614,253.9999542,3.038444042,
253.3332977,-0.008343816735,253.3332977,3.886286259,253.3332977,3.431349277,253.3332977,4.187025547,253.3332977,2.965673208,
252.666626,-0.00742752105,252.666626,3.845611811,252.666626,3.390998363,252.666626,4.158400536,252.666626,2.934658051,
251.9999542,-0.006602712907,251.9999542,3.774258375,251.9999542,3.339301586,251.9999542,4.071862221,251.9999542,2.899921179,
251.3332977,-0.006884141825,251.3332977,3.64677453,251.3332977,3.219881296,251.3332977,3.993075371,251.3332977,2.812177896,
250.666626,-0.006984007545,250.666626,3.442793369,250.666626,3.027342796,250.666626,3.847817898,250.666626,2.663339853,

imine t=24hrs FeCl3 0uM,
imine t=24hrs FeCl3 0uM
Collection Time: 2024-09-12 2:14:44 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-12 12:54:50 PM
Method Modifications:
X Start nm Changed: 2024-09-12 2:04:24 PM, Old:800.000, New:1200.000
X Stop nm Changed: 2024-09-12 2:04:24 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-12 2:04:24 PM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-12 2:04:24 PM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-12 2:04:24 PM, Old:0, New:2
Sipper Type Changed: 2024-09-12 2:04:24 PM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 39.81
<Slit Height> , Full

imine t=24hrs FeCl3 5uM,
imine t=24hrs FeCl3 5uM
Collection Time: 2024-09-12 2:19:34 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-12 12:54:50 PM
Method Modifications:
X Start nm Changed: 2024-09-12 2:04:24 PM, Old:800.000, New:1200.000
X Stop nm Changed: 2024-09-12 2:04:24 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-12 2:04:24 PM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-12 2:04:24 PM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-12 2:04:24 PM, Old:0, New:2
Sipper Type Changed: 2024-09-12 2:04:24 PM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 248.667
<SBW (nm)> , 2.00
<Energy> , 54.95
<Slit Height> , Full

imine t=24hrs FeCl3 20uM,
imine t=24hrs FeCl3 20uM
Collection Time: 2024-09-12 2:23:49 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-12 12:54:50 PM
Method Modifications:
X Start nm Changed: 2024-09-12 2:04:24 PM, Old:800.000, New:1200.000
X Stop nm Changed: 2024-09-12 2:04:24 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-12 2:04:24 PM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-12 2:04:24 PM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-12 2:04:24 PM, Old:0, New:2
Sipper Type Changed: 2024-09-12 2:04:24 PM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 54.95
<Slit Height> , Full

imine t=24hrs FeCl3 50uM,
imine t=24hrs FeCl3 50uM
Collection Time: 2024-09-12 2:28:22 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-12 12:54:50 PM
Method Modifications:
X Start nm Changed: 2024-09-12 2:04:24 PM, Old:800.000, New:1200.000
X Stop nm Changed: 2024-09-12 2:04:24 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-12 2:04:24 PM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-12 2:04:24 PM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-12 2:04:24 PM, Old:0, New:2
Sipper Type Changed: 2024-09-12 2:04:24 PM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 54.95
<Slit Height> , Full

imine t=24hrs FeCl3 100uM,
imine t=24hrs FeCl3 100uM
Collection Time: 2024-09-12 2:33:06 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-12 12:54:50 PM
Method Modifications:
X Start nm Changed: 2024-09-12 2:04:24 PM, Old:800.000, New:1200.000
X Stop nm Changed: 2024-09-12 2:04:24 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-12 2:04:24 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-12 2:04:24 PM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-12 2:04:24 PM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-12 2:04:24 PM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-12 2:04:24 PM, Old:0, New:2
Sipper Type Changed: 2024-09-12 2:04:24 PM, Old:Internal RSA, New:External sipper
