t=0hrs FeCl3 0uM,,t=0hrs FeCl3 20uM,,t=0hrs FeCl3 50uM,,t=0hrs FeCl3 100uM,,t=0hrs FeCl3 5uM repeat,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
691.333374,0.002776246052,691.333374,0.1657916456,691.333374,0.2526931167,691.333374,0.243704915,691.333374,0.03661901876,
690.666687,0.002777626738,690.666687,0.167525351,690.666687,0.2558979988,690.666687,0.2470193803,690.666687,0.03695857525,
690,0.002725577913,690,0.1692255586,690,0.2592481077,690,0.2503843606,690,0.03739473596,
689.333374,0.002825460862,689.333374,0.1711287498,689.333374,0.2626434863,689.333374,0.2538541853,689.333374,0.0378931351,
688.666687,0.002817852888,688.666687,0.1728182584,688.666687,0.26591447,688.666687,0.2572657764,688.666687,0.03831264749,
688,0.002815065207,688,0.174614653,688,0.2694411278,688,0.260797739,688,0.03871394694,
687.333374,0.002865587361,687.333374,0.1764447391,687.333374,0.2727936506,687.333374,0.2643347383,687.333374,0.03925624862,
686.666687,0.00272292085,686.666687,0.178206116,686.666687,0.276078701,686.666687,0.2676475048,686.666687,0.03951629996,
686,0.002884948393,686,0.1801153421,686,0.2796209157,686,0.2713450193,686,0.04005571455,
685.333374,0.002864649286,685.333374,0.1818772405,685.333374,0.2830875814,685.333374,0.274908632,685.333374,0.04048153013,
684.666687,0.002858656226,684.666687,0.1837129593,684.666687,0.2866150141,684.666687,0.2785047889,684.666687,0.040986076,
684,0.002867281204,684,0.1855343729,684,0.2900974751,684,0.2822054923,684,0.04137222841,
683.333374,0.00286681205,683.333374,0.1874740422,683.333374,0.2936132252,683.333374,0.2857885957,683.333374,0.04186366871,
682.666687,0.002794717206,682.666687,0.1892633736,682.666687,0.2973206937,682.666687,0.2894909382,682.666687,0.04224652424,
682,0.002963417675,682,0.1912071258,682,0.3009854257,682,0.2931970358,682,0.04282810912,
681.333374,0.002898968058,681.333374,0.1930583566,681.333374,0.3047248423,681.333374,0.2970159352,681.333374,0.04326674715,
680.666687,0.002886069007,680.666687,0.1949679703,680.666687,0.3083680272,680.666687,0.3008544147,680.666687,0.04377368093,
680,0.002881873632,680,0.1968550682,680,0.311971277,680,0.3045660853,680,0.04413469881,
679.333374,0.002893912606,679.333374,0.1988311112,679.333374,0.3157095313,679.333374,0.3084053695,679.333374,0.0446254611,
678.666687,0.002917079721,678.666687,0.2006507069,678.666687,0.3192995191,678.666687,0.3121521771,678.666687,0.04508249089,
678,0.002945590764,678,0.2026430964,678,0.323101908,678,0.3161371052,678,0.04553203657,
677.333374,0.002897039754,677.333374,0.2045801729,677.333374,0.3268294632,677.333374,0.3199039996,677.333374,0.0460200347,
676.666687,0.002963365521,676.666687,0.206519872,676.666687,0.330561161,676.666687,0.3238142133,676.666687,0.04652624577,
676,0.003009291366,676,0.2084476203,676,0.3344379961,676,0.3277279735,676,0.04701605812,
675.333374,0.002995033516,675.333374,0.2104363889,675.333374,0.3381690085,675.333374,0.3316185772,675.333374,0.04752063006,
674.666687,0.00294926553,674.666687,0.2124640942,674.666687,0.342158258,674.666687,0.335622251,674.666687,0.0480290018,
674,0.002938892925,674,0.2144213319,674,0.3458534777,674,0.3395168781,674,0.04851474985,
673.333374,0.002992922207,673.333374,0.2163844705,673.333374,0.3497038484,673.333374,0.3434503376,673.333374,0.0488669835,
672.666687,0.003009030595,672.666687,0.218394652,672.666687,0.3536295891,672.666687,0.3475862443,672.666687,0.04939758405,
672,0.003002175363,672,0.2204394639,672,0.3575817347,672,0.3516141176,672,0.04991971329,
671.333374,0.002951037837,671.333374,0.2223482728,671.333374,0.3613847494,671.333374,0.35562554,671.333374,0.05033857375,
670.666687,0.003024800913,670.666687,0.2244348824,670.666687,0.3654228449,670.666687,0.3597414196,670.666687,0.05098481104,
670,0.003041614313,670,0.2263872623,670,0.3693316281,670,0.3637770116,670,0.05138718709,
669.333374,0.002982001053,669.333374,0.228419289,669.333374,0.3732533157,669.333374,0.367815882,669.333374,0.05193219706,
668.666687,0.002941003768,668.666687,0.2304149717,668.666687,0.3772360981,668.666687,0.3720383346,668.666687,0.05235049129,
668,0.002939075232,668,0.2323904783,668,0.3811301589,668,0.3760566711,668,0.05279193074,
667.333374,0.003005616134,667.333374,0.2345307171,667.333374,0.3851597607,667.333374,0.3801939487,667.333374,0.05335998535,
666.666687,0.002970298287,666.666687,0.236519441,666.666687,0.3890551031,666.666687,0.3842808604,666.666687,0.05386559665,
666,0.0029786909,666,0.2384971529,666,0.3930827677,666,0.3885209262,666,0.05436901376,
665.333374,0.002966727596,665.333374,0.2404375225,665.333374,0.3970586658,665.333374,0.3925810754,665.333374,0.05479785427,
664.666687,0.002924220404,664.666687,0.2425100952,664.666687,0.4011166394,664.666687,0.3966961801,664.666687,0.05529617891,
664,0.003047219012,664,0.2446119934,664,0.405074507,664,0.4009022713,664,0.05587655678,
663.333374,0.003001549747,663.333374,0.2466471195,663.333374,0.4091720879,663.333374,0.4051485956,663.333374,0.05639369041,
662.666687,0.002987239975,662.666687,0.2487896979,662.666687,0.4133331478,662.666687,0.4094195068,662.666687,0.05687782541,
662,0.003011324443,662,0.2506942153,662,0.4172940552,662,0.4136338234,662,0.05739127472,
661.333374,0.002981948899,661.333374,0.2527894378,661.333374,0.4214025438,661.333374,0.4177907705,661.333374,0.0579283461,
660.666687,0.003023158526,660.666687,0.2548881173,660.666687,0.4254639447,660.666687,0.4220924675,660.666687,0.058485955,
660,0.002936469158,660,0.2568638921,660,0.4295903742,660,0.4262481034,660,0.0588792488,
659.333374,0.003054179251,659.333374,0.2589296401,659.333374,0.4337085187,659.333374,0.4305896163,659.333374,0.0595023483,
658.666687,0.002954790834,658.666687,0.2610194087,658.666687,0.4377782941,658.666687,0.4348721206,658.666687,0.05992086977,
658,0.002956875833,658,0.2630293369,658,0.4419684112,658,0.4391377568,658,0.06043819711,
657.333374,0.003053683788,657.333374,0.2651850283,657.333374,0.4460597932,657.333374,0.4434518814,657.333374,0.06101780757,
656.666687,0.002956615295,656.666687,0.2672874629,656.666687,0.4502471685,656.666687,0.4478020072,656.666687,0.0615587905,
656,0.002949656453,656,0.2693412006,656,0.4543834329,656,0.4521405399,656,0.0620085597,
655.333374,0.00298888213,655.333374,0.2714061737,655.333374,0.4585216343,655.333374,0.456459403,655.333374,0.06249911711,
654.666687,0.002940821461,654.666687,0.2733730376,654.666687,0.4626060128,654.666687,0.4607149363,654.666687,0.06299328804,
654,0.002994095208,654,0.2755528092,654,0.466856271,654,0.4652107358,654,0.06361353397,
653.333374,0.003044820623,653.333374,0.2776621878,653.333374,0.4709661007,653.333374,0.469452858,653.333374,0.06419542432,
652.666687,0.002947258763,652.666687,0.2797603607,652.666687,0.4751299322,652.666687,0.4738537669,652.666687,0.06462447345,
652,0.002933159238,652,0.2817801237,652,0.4792813063,652,0.4781825244,652,0.06509718299,
651.333374,0.002984894207,651.333374,0.2839215994,651.333374,0.4835296869,651.333374,0.4825809598,651.333374,0.06562262028,
650.666687,0.003038460156,650.666687,0.2859649658,650.666687,0.4877974093,650.666687,0.4870758653,650.666687,0.06626804918,
650,0.002935921773,650,0.2880818546,650,0.4919662178,650,0.4914196134,650,0.06667567044,
649.333374,0.003007075749,649.333374,0.2901373804,649.333374,0.4962671697,649.333374,0.4959373176,649.333374,0.06733823568,
648.666687,0.003045107471,648.666687,0.2922474444,648.666687,0.5003964901,648.666687,0.5002441406,648.666687,0.0677922219,
648,0.002945825225,648,0.2942626774,648,0.504645288,648,0.5046324134,648,0.06833140552,
647.333374,0.003051363863,647.333374,0.2963306904,647.333374,0.5088273287,647.333374,0.509088397,647.333374,0.0689246282,
646.666687,0.002998786746,646.666687,0.2984045148,646.666687,0.5130482316,646.666687,0.5134966373,646.666687,0.06937802583,
646,0.003024201375,646,0.3004471362,646,0.5172636509,646,0.5178911686,646,0.06996516883,
645.333374,0.003091928316,645.333374,0.3027210236,645.333374,0.521479547,645.333374,0.5222478509,645.333374,0.07042750716,
644.666687,0.003036974231,644.666687,0.3049733639,644.666687,0.5256785154,644.666687,0.5267410874,644.666687,0.07100211084,
644,0.003004417056,644,0.3069825172,644,0.5298785567,644,0.5310928226,644,0.07146351039,
643.333374,0.003060513875,643.333374,0.3090691566,643.333374,0.5341641307,643.333374,0.5356006622,643.333374,0.07204871625,
642.666687,0.003019483294,642.666687,0.3110286295,642.666687,0.5383440852,642.666687,0.5399513245,642.666687,0.07249575108,
642,0.003169235308,642,0.3131798804,642,0.542561233,642,0.5444347262,642,0.07318901271,
641.333374,0.003052198095,641.333374,0.3152470887,641.333374,0.546738863,641.333374,0.5488016605,641.333374,0.07362174243,
640.666687,0.003102878109,640.666687,0.3173598945,640.666687,0.5510379672,640.666687,0.5532766581,640.666687,0.07417917997,
640,0.003124544164,640,0.31942451,640,0.5551909208,640,0.5577008724,640,0.07471372932,
639.333374,0.003122510621,639.333374,0.3215056062,639.333374,0.5595341325,639.333374,0.5621674657,639.333374,0.07524739206,
638.666687,0.003195754951,638.666687,0.3234901428,638.666687,0.5636493564,638.666687,0.5665843487,638.666687,0.07580156624,
638,0.003113541519,638,0.325504899,638,0.567933619,638,0.5709974766,638,0.07629019022,
637.333374,0.003149053315,637.333374,0.3276206851,637.333374,0.5722343922,637.333374,0.5755104423,637.333374,0.07685783505,
636.666687,0.003144203685,636.666687,0.3296207488,636.666687,0.5764089823,636.666687,0.5799319148,636.666687,0.07730571181,
636,0.003111873055,636,0.3316292763,636,0.5806235075,636,0.5843516588,636,0.0778651461,
635.333374,0.003109396202,635.333374,0.333658129,635.333374,0.5848190188,635.333374,0.5887514353,635.333374,0.07836521417,
634.666687,0.003092814703,634.666687,0.3357036412,634.666687,0.5890883207,634.666687,0.5932522416,634.666687,0.07891720533,
634,0.003161595436,634,0.3377589881,634,0.5932789445,634,0.5977343321,634,0.07957823575,
633.333374,0.003131401492,633.333374,0.3398142159,633.333374,0.5975487232,633.333374,0.6021818519,633.333374,0.08012174815,
632.666687,0.003246530192,632.666687,0.341866076,632.666687,0.601793468,632.666687,0.6066494584,632.666687,0.08059462905,
632,0.003198962659,632,0.3438800275,632,0.6060469747,632,0.6111883521,632,0.08111850917,
631.333374,0.003300363198,631.333374,0.3458437622,631.333374,0.610322535,631.333374,0.6156359911,631.333374,0.08167094737,
630.666687,0.003259883495,630.666687,0.3478597403,630.666687,0.6145635247,630.666687,0.6201105714,630.666687,0.08221921325,
630,0.003192417091,630,0.3498003781,630,0.6186814904,630,0.6244106293,630,0.08263338357,
629.333374,0.003180578351,629.333374,0.3516252339,629.333374,0.6228349805,629.333374,0.6288248897,629.333374,0.08312621713,
628.666687,0.003254119772,628.666687,0.3537517786,628.666687,0.6270931363,628.666687,0.6333507895,628.666687,0.08368774503,
628,0.003271228867,628,0.3557246327,628,0.631314218,628,0.6378825307,628,0.08425270766,
627.333374,0.00323401182,627.333374,0.3577382565,627.333374,0.63546592,627.333374,0.642237246,627.333374,0.08470365405,
626.666687,0.00328447856,626.666687,0.3596195877,626.666687,0.6396415234,626.666687,0.6466853619,626.666687,0.08526889235,
626,0.003298824187,626,0.3615474701,626,0.6437891126,626,0.6511023641,626,0.08569021523,
625.333374,0.003256545169,625.333374,0.3634627163,625.333374,0.647949338,625.333374,0.6555364728,625.333374,0.08623214811,
624.666687,0.003282652935,624.666687,0.365449667,624.666687,0.6521490812,624.666687,0.6599953175,624.666687,0.08672817051,
624,0.00333158602,624,0.3673512936,624,0.6562729478,624,0.6644180417,624,0.08729643375,
623.333374,0.003342985641,623.333374,0.3692378998,623.333374,0.660259068,623.333374,0.6686623096,623.333374,0.08773233742,
622.666687,0.00333805522,622.666687,0.371158123,622.666687,0.6644537449,622.666687,0.6730968952,622.666687,0.08825259656,
622,0.003342959564,622,0.373000443,622,0.6684946418,622,0.6774010062,622,0.08877017349,
621.333374,0.00341603253,621.333374,0.3749805093,621.333374,0.6726354361,621.333374,0.6818596721,621.333374,0.0892912969,
620.666687,0.003373585409,620.666687,0.3768226206,620.666687,0.6767334938,620.666687,0.6861789227,620.666687,0.08977780491,
620,0.003448881442,620,0.3786558807,620,0.6806879044,620,0.6904881001,620,0.09024707973,
619.333374,0.003455639584,619.333374,0.3805384636,619.333374,0.6848579049,619.333374,0.6948078275,619.333374,0.09082759917,
618.666687,0.003450238379,618.666687,0.3824164271,618.666687,0.688954711,618.666687,0.6992132068,618.666687,0.09125012904,
618,0.003531706519,618,0.3842351139,618,0.6929277182,618,0.7036204934,618,0.09174709022,
617.333374,0.003545512212,617.333374,0.3861284852,617.333374,0.697000742,617.333374,0.7078490853,617.333374,0.09225972742,
616.666687,0.003491127165,616.666687,0.3878638446,616.666687,0.7009551525,616.666687,0.7121342421,616.666687,0.0927323997,
616,0.003597424598,616,0.3897131383,616,0.7049614191,616,0.7164384127,616,0.09323394299,
615.333374,0.003573516384,615.333374,0.3914529085,615.333374,0.7088390589,615.333374,0.7207167745,615.333374,0.09373407811,
614.666687,0.0035944751,614.666687,0.3933038116,614.666687,0.7128617764,614.666687,0.725009799,614.666687,0.09424456954,
614,0.003651379375,614,0.3950981796,614,0.716804266,614,0.7292480469,614,0.0947650969,
613.333374,0.003660254879,613.333374,0.3967729509,613.333374,0.72065413,613.333374,0.7334015965,613.333374,0.0952565521,
612.666687,0.003738681553,612.666687,0.3985403478,612.666687,0.7246066928,612.666687,0.7377384901,612.666687,0.09569648653,
612,0.003687666031,612,0.4002860188,612,0.7284989953,612,0.7419445515,612,0.09616739303,
611.333374,0.003747689538,611.333374,0.4019192755,611.333374,0.7322781682,611.333374,0.7460520267,611.333374,0.0965173319,
610.666687,0.003824617481,610.666687,0.4037410617,610.666687,0.7361058593,610.666687,0.7502064705,610.666687,0.0970229134,
610,0.003863321384,610,0.4053396881,610,0.739864707,610,0.7542780042,610,0.09753634781,
609.333374,0.003845927771,609.333374,0.407009691,609.333374,0.7436455488,609.333374,0.7583887577,609.333374,0.09801661968,
608.666687,0.003915271722,608.666687,0.4087944627,608.666687,0.7474113107,608.666687,0.7626159787,608.666687,0.09845133871,
608,0.003881865181,608,0.4103818238,608,0.751136601,608,0.7666669488,608,0.09883266687,
607.333374,0.004021490458,607.333374,0.4119766057,607.333374,0.75476861,607.333374,0.7706825137,607.333374,0.09926728904,
606.666687,0.003956465516,606.666687,0.4135630429,606.666687,0.7583753467,606.666687,0.7746707797,606.666687,0.09973358363,
606,0.003979193047,606,0.415148437,606,0.762082696,606,0.7786887884,606,0.1001951993,
605.333374,0.004072780255,605.333374,0.4167794883,605.333374,0.7657086849,605.333374,0.7826954722,605.333374,0.1007059664,
604.666687,0.004114015028,604.666687,0.4183366895,604.666687,0.7692450285,604.666687,0.7865885496,604.666687,0.1010951251,
604,0.004139495082,604,0.4197255373,604,0.7726384997,604,0.790378511,604,0.1015047505,
603.333374,0.004249271005,603.333374,0.4213126004,603.333374,0.7761813998,603.333374,0.7942357659,603.333374,0.1018763036,
602.666687,0.004342001397,602.666687,0.4228647053,602.666687,0.7796777487,602.666687,0.7981624603,602.666687,0.1023820713,
602,0.004432319198,602,0.424390465,602,0.7831389308,602,0.8020122647,602,0.1027952433,
601.333374,0.004381928127,601.333374,0.4257897139,601.333374,0.7864112258,601.333374,0.8056076765,601.333374,0.1031472161,
600.666687,0.004446075298,600.666687,0.4271372855,600.666687,0.7897589207,600.666687,0.8092950583,600.666687,0.1035216525,
600,0.004572043195,600,0.4286473095,600,0.7931947708,600,0.8130461574,600,0.1040049046,
599.333374,0.004629912786,599.333374,0.4301160872,599.333374,0.7963824868,599.333374,0.8167235255,599.333374,0.104430683,
598.666687,0.004660733975,598.666687,0.4315249026,598.666687,0.799661994,598.666687,0.8203552365,598.666687,0.1048068255,
598,0.004677166231,598,0.4328373671,598,0.8028136492,598,0.8239138722,598,0.1052275822,
597.333374,0.004801002797,597.333374,0.4341744184,597.333374,0.8059838414,597.333374,0.8274402022,597.333374,0.1055949107,
596.666687,0.004871703684,596.666687,0.4355331957,596.666687,0.8091039062,596.666687,0.8310302496,596.666687,0.1060385033,
596,0.00494616013,596,0.4368645549,596,0.8122460246,596,0.834466815,596,0.1065559685,
595.333374,0.004908459261,595.333374,0.4382493794,595.333374,0.8153208494,595.333374,0.8379610777,595.333374,0.1069455445,
594.666687,0.005029140506,594.666687,0.4394957423,594.666687,0.8183316588,594.666687,0.8413242698,594.666687,0.1074082255,
594,0.005108469632,594,0.4408046305,594,0.8213219643,594,0.8447201252,594,0.1077756733,
