0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.0% TFA,,1.0% TFA + triethylamine,,0.1% TFA,,0.1% TFA + triethylamine,,0.5% TFA,,0.5% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
615.333374,0.0032408447,615.333374,0.009835851379,615.333374,0.003570358502,615.333374,0.009726003744,615.333374,0.003703121562,615.333374,0.04176958278,615.333374,0.005798030179,615.333374,0.09353137761,615.333374,0.005725105759,615.333374,0.0250450056,615.333374,0.01392704248,615.333374,0.0817970559,615.333374,0.01003025007,
614.666687,0.003361715702,614.666687,0.009919187985,614.666687,0.003641407471,614.666687,0.009848322719,614.666687,0.003808818059,614.666687,0.04191021994,614.666687,0.005954648368,614.666687,0.09350331873,614.666687,0.005889674649,614.666687,0.02514916845,614.666687,0.01402352005,614.666687,0.08188844472,614.666687,0.01018514205,
614,0.003407344455,614,0.009994779713,614,0.003726619063,614,0.009940243326,614,0.003868074855,614,0.04201500118,614,0.00612216536,614,0.09347786009,614,0.006010550074,614,0.02523728088,614,0.01413954049,614,0.08197265863,614,0.01030077878,
613.333374,0.003564955899,613.333374,0.01014552638,613.333374,0.003862407291,613.333374,0.01008018758,613.333374,0.003957380075,613.333374,0.04216632992,613.333374,0.006285755429,613.333374,0.09354341775,613.333374,0.006243578624,613.333374,0.02540485747,613.333374,0.01425722428,613.333374,0.08211893588,613.333374,0.01052010152,
612.666687,0.00367059256,612.666687,0.01031519845,612.666687,0.003934497014,612.666687,0.01021508873,612.666687,0.004087831359,612.666687,0.0423419103,612.666687,0.006520902272,612.666687,0.09358756989,612.666687,0.006402800791,612.666687,0.02556448057,612.666687,0.01434355415,612.666687,0.08222715557,612.666687,0.01066187769,
612,0.00379886874,612,0.01043670252,612,0.004089973867,612,0.01036363188,612,0.004188368097,612,0.04247206077,612,0.006722813472,612,0.09357999265,612,0.006565287244,612,0.02574311569,612,0.01448289119,612,0.0823347792,612,0.0108716432,
611.333374,0.003909577616,611.333374,0.01053789817,611.333374,0.004155306146,611.333374,0.01050949376,611.333374,0.004263204057,611.333374,0.04260275885,611.333374,0.006892941892,611.333374,0.09360204637,611.333374,0.006789647508,611.333374,0.02586025,611.333374,0.01458886173,611.333374,0.08246443421,611.333374,0.01106337272,
610.666687,0.004094755743,610.666687,0.01072905585,610.666687,0.004307463765,610.666687,0.01067344472,610.666687,0.004440373741,610.666687,0.0428201966,610.666687,0.007147470023,610.666687,0.09365590662,610.666687,0.007005626336,610.666687,0.02607020363,610.666687,0.0147455493,610.666687,0.08265260607,610.666687,0.01132362522,
610,0.004197934177,610,0.0108280899,610,0.004394636489,610,0.01078865398,610,0.004495113622,610,0.04294037074,610,0.007327663247,610,0.09365953505,610,0.007163075265,610,0.02620136552,610,0.0148136029,610,0.08279729635,610,0.0115038855,
609.333374,0.004373429809,609.333374,0.01102256123,609.333374,0.00455415016,609.333374,0.01097710803,609.333374,0.004679259378,609.333374,0.04316946864,609.333374,0.00757867936,609.333374,0.09373016655,609.333374,0.007399645634,609.333374,0.0264211949,609.333374,0.01501270849,609.333374,0.08296866715,609.333374,0.0117316898,
608.666687,0.004485724028,608.666687,0.01116500609,608.666687,0.004690511152,608.666687,0.01114705205,608.666687,0.00477393996,608.666687,0.04331722483,608.666687,0.007789253257,608.666687,0.09376684576,608.666687,0.007631919347,608.666687,0.02659792453,608.666687,0.01513692737,608.666687,0.08312743902,608.666687,0.01195602119,
608,0.004655422643,608,0.01133975387,608,0.004769857042,608,0.0113188168,608,0.004866703879,608,0.04350114241,608,0.008045018651,608,0.09376569092,608,0.007844706066,608,0.02678615414,608,0.01526064612,608,0.0833022669,608,0.01220251247,
607.333374,0.004810006358,607.333374,0.01150683593,607.333374,0.004972788505,607.333374,0.01151576731,607.333374,0.004987033084,607.333374,0.04372420907,607.333374,0.008270329796,607.333374,0.09386348724,607.333374,0.008041643538,607.333374,0.02699035779,607.333374,0.0154216541,607.333374,0.08344425261,607.333374,0.01241861749,
606.666687,0.005010600202,606.666687,0.01169323549,606.666687,0.005120255984,606.666687,0.01169804856,606.666687,0.00513992738,606.666687,0.0438965261,606.666687,0.008531237021,606.666687,0.09389115125,606.666687,0.00828966964,606.666687,0.02717101201,606.666687,0.0155954659,606.666687,0.08366351575,606.666687,0.01266888902,
606,0.005284805316,606,0.01197180059,606,0.005260044243,606,0.01191278454,606,0.005322486628,606,0.04410386458,606,0.008787677623,606,0.09396162629,606,0.008540688083,606,0.02744250931,606,0.01576644927,606,0.08386490494,606,0.01297632512,
605.333374,0.005438093096,605.333374,0.01210207399,605.333374,0.005438905675,605.333374,0.01210524142,605.333374,0.005477491766,605.333374,0.04432340339,605.333374,0.009071468376,605.333374,0.09402696788,605.333374,0.008821199648,605.333374,0.02762600034,605.333374,0.01592944376,605.333374,0.08407520503,605.333374,0.01322988048,
604.666687,0.005609842949,604.666687,0.01225065067,604.666687,0.00557575468,604.666687,0.01232097764,604.666687,0.005620358046,604.666687,0.04452274367,604.666687,0.009317279793,604.666687,0.09404406697,604.666687,0.009045697749,604.666687,0.02782524563,604.666687,0.01608043723,604.666687,0.08420905471,604.666687,0.01348468009,
604,0.005821221508,604,0.01246038545,604,0.005737092812,604,0.01256311964,604,0.005791681353,604,0.04478617013,604,0.009615866467,604,0.09414611012,604,0.009337380528,604,0.02806981094,604,0.01629670709,604,0.08443125337,604,0.01382954326,
603.333374,0.006041128654,603.333374,0.0127159059,603.333374,0.005968951155,603.333374,0.0127753783,603.333374,0.005991259124,603.333374,0.0450312905,603.333374,0.009893578477,603.333374,0.0942100659,603.333374,0.009609938599,603.333374,0.02837359346,603.333374,0.01647240296,603.333374,0.08469638228,603.333374,0.01411943045,
602.666687,0.006285335403,602.666687,0.0129247997,602.666687,0.006139598321,602.666687,0.01300785132,602.666687,0.00612641871,602.666687,0.04525287449,602.666687,0.01017560251,602.666687,0.09428030252,602.666687,0.009868156165,602.666687,0.02859897539,602.666687,0.01667036116,602.666687,0.08484694362,602.666687,0.01441320404,
602,0.006578217726,602,0.01317979302,602,0.006329328287,602,0.01329900511,602,0.006334214006,602,0.04559545591,602,0.0105133662,602,0.09437181056,602,0.01016232651,602,0.02884915099,602,0.01690029912,602,0.08517859131,602,0.0147249829,
601.333374,0.006803609896,601.333374,0.01343077142,601.333374,0.006568887737,601.333374,0.01358525269,601.333374,0.006536747795,601.333374,0.04581514373,601.333374,0.01081492659,601.333374,0.09446926415,601.333374,0.01052469015,601.333374,0.0291552227,601.333374,0.01709947549,601.333374,0.08538738638,601.333374,0.0150669748,
600.666687,0.00708237011,600.666687,0.01371058635,600.666687,0.006761514116,600.666687,0.013846674,600.666687,0.006774896756,600.666687,0.04607158527,600.666687,0.01115666702,600.666687,0.09452081472,600.666687,0.0107761547,600.666687,0.02945084311,600.666687,0.01734464802,600.666687,0.08566514403,600.666687,0.01538343448,
600,0.007383057848,600,0.01396791358,600,0.007029118948,600,0.01413502079,600,0.006983213127,600,0.04636518285,600,0.01150747389,600,0.09462186694,600,0.01112004276,600,0.02979118749,600,0.0176092051,600,0.08591910452,600,0.01581374928,
599.333374,0.007710354868,599.333374,0.01434422284,599.333374,0.00730507588,599.333374,0.01446830481,599.333374,0.007241821382,599.333374,0.04671916738,599.333374,0.01186800934,599.333374,0.09476078302,599.333374,0.01149779931,599.333374,0.03013213165,599.333374,0.01787055284,599.333374,0.08620063961,599.333374,0.01619322039,
598.666687,0.007998742163,598.666687,0.01461062673,598.666687,0.007552338764,598.666687,0.01477291994,598.666687,0.007481384091,598.666687,0.04702232033,598.666687,0.01219923794,598.666687,0.09481748194,598.666687,0.01182946377,598.666687,0.03045282513,598.666687,0.01811505295,598.666687,0.08650355786,598.666687,0.01651254669,
598,0.008404854685,598,0.01500531286,598,0.007864501327,598,0.01514523663,598,0.007761555258,598,0.0473767519,598,0.01263139118,598,0.09495458752,598,0.01219063904,598,0.03086301498,598,0.01843846962,598,0.08675061166,598,0.01700764336,
597.333374,0.008808123879,597.333374,0.01536611002,597.333374,0.008193876594,597.333374,0.01554416586,597.333374,0.008088003844,597.333374,0.04772159085,597.333374,0.01303625852,597.333374,0.09509351104,597.333374,0.01260778029,597.333374,0.03123169951,597.333374,0.01875285618,597.333374,0.08709358424,597.333374,0.01743334532,
596.666687,0.009205633774,596.666687,0.01576690562,596.666687,0.008491296321,596.666687,0.01592087746,596.666687,0.008389679715,596.666687,0.04807269201,596.666687,0.01342743356,596.666687,0.09517026693,596.666687,0.01301326603,596.666687,0.03159248456,596.666687,0.0190548934,596.666687,0.08736537397,596.666687,0.0178644564,
596,0.009630952962,596,0.01614867337,596,0.008859929629,596,0.01630847901,596,0.008716943674,596,0.04846114665,596,0.01388515905,596,0.09532808512,596,0.0134242028,596,0.03201189265,596,0.01937893033,596,0.08768320084,596,0.01833360828,
595.333374,0.0101032909,595.333374,0.01659892313,595.333374,0.009265287779,595.333374,0.0167992264,595.333374,0.009111621417,595.333374,0.04886623099,595.333374,0.01434390247,595.333374,0.09544564784,595.333374,0.013874094,595.333374,0.03247334808,595.333374,0.0197630208,595.333374,0.08802744746,595.333374,0.01886590384,
594.666687,0.01069164462,594.666687,0.01712588966,594.666687,0.009730477817,594.666687,0.01728942245,594.666687,0.009543621913,594.666687,0.04931884632,594.666687,0.01484108437,594.666687,0.09561502188,594.666687,0.01436386164,594.666687,0.03300969675,594.666687,0.020207569,594.666687,0.08844538778,594.666687,0.01945466921,
594,0.01119786222,594,0.01761257462,594,0.01015178021,594,0.0177752655,594,0.009922339581,594,0.04973097146,594,0.01534100808,594,0.0957595408,594,0.01484930795,594,0.0334247984,594,0.02060243674,594,0.08879259229,594,0.01998414099,
593.333374,0.0118427109,593.333374,0.018199699,593.333374,0.01065232791,593.333374,0.01832051203,593.333374,0.01036848314,593.333374,0.05023743212,593.333374,0.01588473469,593.333374,0.09591385722,593.333374,0.01540017035,593.333374,0.03399445862,593.333374,0.02106083557,593.333374,0.08919760585,593.333374,0.0206088163,
592.666687,0.0124529805,592.666687,0.01874877512,592.666687,0.01112952363,592.666687,0.01883659698,592.666687,0.01082384307,592.666687,0.05064499006,592.666687,0.01638951898,592.666687,0.0960284844,592.666687,0.01588857546,592.666687,0.03451531008,592.666687,0.02147094905,592.666687,0.08955708146,592.666687,0.02120068669,
592,0.01322254166,592,0.01937911846,592,0.01172238216,592,0.01946901903,592,0.01134132128,592,0.05119372904,592,0.01699894667,592,0.09624954313,592,0.01648393646,592,0.03513493016,592,0.02203471959,592,0.08991284668,592,0.02181293443,
591.333374,0.01394690294,591.333374,0.02007796057,591.333374,0.01227517519,591.333374,0.02010561526,591.333374,0.01196554769,591.333374,0.05176132917,591.333374,0.0175887458,591.333374,0.09641771019,591.333374,0.01706528105,591.333374,0.03572507948,591.333374,0.02258907817,591.333374,0.09040349722,591.333374,0.02252083272,
590.666687,0.01476102881,590.666687,0.02077388391,590.666687,0.01293103956,590.666687,0.02076277696,590.666687,0.01249816176,590.666687,0.05228052661,590.666687,0.01825590245,590.666687,0.09656269103,590.666687,0.01760626771,590.666687,0.03631000966,590.666687,0.02309972793,590.666687,0.09079514444,590.666687,0.02324736305,
590,0.01565442048,590,0.02153391764,590,0.01361858565,590,0.02149572782,590,0.01315988693,590,0.05280511454,590,0.01892030053,590,0.09674175084,590,0.01828446612,590,0.03707680106,590,0.02373434417,590,0.09128624946,590,0.02407981269,
589.333374,0.01660381816,589.333374,0.02239985205,589.333374,0.01440201793,589.333374,0.02230566554,589.333374,0.01387965307,589.333374,0.05345921963,589.333374,0.01970093139,589.333374,0.09697067738,589.333374,0.01910344511,589.333374,0.03782893717,589.333374,0.02444867045,589.333374,0.09184772521,589.333374,0.02499699034,
588.666687,0.01765632816,588.666687,0.02324441448,588.666687,0.01518037915,588.666687,0.02312577143,588.666687,0.01459314488,588.666687,0.05408294126,588.666687,0.02044411004,588.666687,0.09722751379,588.666687,0.01981698908,588.666687,0.03859742731,588.666687,0.0251320526,588.666687,0.09231901914,588.666687,0.02591575123,
588,0.01877123676,588,0.02424902469,588,0.01605078205,588,0.02403715812,588,0.01540591009,588,0.054792393,588,0.02128927782,588,0.09741083533,588,0.02065056562,588,0.03946220875,588,0.02592130192,588,0.09286861867,588,0.02685650624,
587.333374,0.01999181136,587.333374,0.02528381161,587.333374,0.01700042747,587.333374,0.02499191836,587.333374,0.01632172987,587.333374,0.0555142425,587.333374,0.02217403986,587.333374,0.09762530774,587.333374,0.021508893,587.333374,0.04037004709,587.333374,0.02678400651,587.333374,0.09346203506,587.333374,0.02794791199,
586.666687,0.0213467814,586.666687,0.02640977874,586.666687,0.01802481338,586.666687,0.02603697218,586.666687,0.0172763858,586.666687,0.0562809594,586.666687,0.02312765643,586.666687,0.09785541892,586.666687,0.02242225781,586.666687,0.04133216664,586.666687,0.02775622718,586.666687,0.0940823257,586.666687,0.02906141244,
586,0.02278190665,586,0.02761300839,586,0.01913109235,586,0.0271275565,586,0.01830795594,586,0.05705889687,586,0.02410857193,586,0.09808338434,586,0.02336306125,586,0.04235170037,586,0.02870952711,586,0.09465634078,586,0.0302598644,
585.333374,0.02437552996,585.333374,0.02900373749,585.333374,0.02038097568,585.333374,0.02840028703,585.333374,0.01943821087,585.333374,0.05798292533,585.333374,0.02530035749,585.333374,0.09839902818,585.333374,0.02447241358,585.333374,0.04349696264,585.333374,0.02984905243,585.333374,0.09537986666,585.333374,0.03156567737,
584.666687,0.02593410574,584.666687,0.03030768782,584.666687,0.02161604725,584.666687,0.02958388999,584.666687,0.02056313492,584.666687,0.05879275501,584.666687,0.0263616126,584.666687,0.09856883436,584.666687,0.02546491101,584.666687,0.04452698678,584.666687,0.03086574003,584.666687,0.09596480429,584.666687,0.03284209222,
584,0.02780496143,584,0.03183402866,584,0.02303587645,584,0.03097998165,584,0.02190881222,584,0.05981045961,584,0.02766167,584,0.09893222898,584,0.02669954486,584,0.04581517354,584,0.03210790083,584,0.09674533457,584,0.03436634317,
583.333374,0.02982714772,583.333374,0.03357503563,583.333374,0.02463602461,583.333374,0.03250707686,583.333374,0.02335866354,583.333374,0.06083180383,583.333374,0.02903401293,583.333374,0.09927070886,583.333374,0.02802055143,583.333374,0.04717476666,583.333374,0.03350467607,583.333374,0.09741543233,583.333374,0.03587440029,
582.666687,0.03191974759,582.666687,0.03527138382,582.666687,0.02628630772,582.666687,0.03409922123,582.666687,0.0248690974,582.666687,0.06193421781,582.666687,0.03045188077,582.666687,0.09952884167,582.666687,0.02935353667,582.666687,0.0485984385,582.666687,0.03488865495,582.666687,0.09830065817,582.666687,0.03759428114,
582,0.03423975036,582,0.03721567243,582,0.02804592624,582,0.0358463414,582,0.02654459327,582,0.06306331605,582,0.03199572861,582,0.0998339057,582,0.0308316946,582,0.05012800172,582,0.03647619858,582,0.09921693057,582,0.03949957341,
581.333374,0.03666346148,581.333374,0.03926469386,581.333374,0.03001900017,581.333374,0.03766084462,581.333374,0.02830136381,581.333374,0.064282462,581.333374,0.03365603462,581.333374,0.1002194211,581.333374,0.03238584846,581.333374,0.05173306912,581.333374,0.03813134134,581.333374,0.100058347,581.333374,0.04140431806,
580.666687,0.03936917707,580.666687,0.04145210236,580.666687,0.03205157444,580.666687,0.0396307148,580.666687,0.03020852245,580.666687,0.06555130333,580.666687,0.03538847715,580.666687,0.1005583853,580.666687,0.03398894146,580.666687,0.05349186435,580.666687,0.03987776488,580.666687,0.1009839624,580.666687,0.04347095639,
580,0.04225999117,580,0.04390709475,580,0.03433207795,580,0.0417476967,580,0.03227946162,580,0.06693588197,580,0.0373227708,580,0.100953944,580,0.03579874709,580,0.05529417843,580,0.04183513671,580,0.1019926071,580,0.04569661617,
579.333374,0.04538108036,579.333374,0.04643713683,579.333374,0.03672675788,579.333374,0.04404415563,579.333374,0.03455810994,579.333374,0.0683998242,579.333374,0.03936864063,579.333374,0.1013662145,579.333374,0.03766273707,579.333374,0.0572963357,579.333374,0.04395372048,579.333374,0.1030298471,579.333374,0.04810738936,
578.666687,0.04869676754,578.666687,0.0491496101,578.666687,0.03934588283,578.666687,0.04648311809,578.666687,0.03688346595,578.666687,0.06994211674,578.666687,0.04153045267,578.666687,0.1018033177,578.666687,0.03963312507,578.666687,0.05942605808,578.666687,0.04617789388,578.666687,0.1040941179,578.666687,0.05058408529,
578,0.05221845955,578,0.05203136802,578,0.04208455607,578,0.04908004403,578,0.03944644704,578,0.07154487818,578,0.043800883,578,0.1022199318,578,0.04174863547,578,0.06161343679,578,0.04852803797,578,0.1052584946,578,0.05323302746,
577.333374,0.05603830516,577.333374,0.05518350005,577.333374,0.04503324255,577.333374,0.05185308307,577.333374,0.04216162488,577.333374,0.07327508181,577.333374,0.04625937715,577.333374,0.1026911512,577.333374,0.04397775605,577.333374,0.06401759386,577.333374,0.05108901113,577.333374,0.1064724997,577.333374,0.05605037883,
576.666687,0.06015702337,576.666687,0.0585757643,576.666687,0.04832514375,576.666687,0.05485077947,576.666687,0.04516305029,576.666687,0.07511427999,576.666687,0.04893799499,576.666687,0.1031528264,576.666687,0.04641832784,576.666687,0.06654600054,576.666687,0.05383781716,576.666687,0.1077526435,576.666687,0.05912948772,
576,0.06455493718,576,0.06210644916,576,0.05168037862,576,0.05797801167,576,0.04830645025,576,0.07703890651,576,0.05177917704,576,0.1035755724,576,0.04893886298,576,0.06921494007,576,0.05672824383,576,0.1090387404,576,0.06234203279,
575.333374,0.0694302693,575.333374,0.06616409868,575.333374,0.05552300811,575.333374,0.06153540313,575.333374,0.05180819333,575.333374,0.07928778231,575.333374,0.05492820591,575.333374,0.1042381972,575.333374,0.05168930069,575.333374,0.07217364758,575.333374,0.05989896879,575.333374,0.1105002835,575.333374,0.06583303958,
574.666687,0.0743380934,574.666687,0.07016778737,574.666687,0.05938215926,574.666687,0.06508542597,574.666687,0.05533040315,574.666687,0.08138308674,574.666687,0.05804585293,574.666687,0.1047445834,574.666687,0.05447916314,574.666687,0.0751805082,574.666687,0.06321102381,574.666687,0.1119856611,574.666687,0.06946067512,
574,0.07967507094,574,0.07455680519,574,0.06353127956,574,0.06888892502,574,0.05918460339,574,0.08361895382,574,0.06143821031,574,0.1053092256,574,0.05758204684,574,0.07848060131,574,0.06680453569,574,0.1135009155,574,0.07338860631,
573.333374,0.08539504558,573.333374,0.0791914463,573.333374,0.06802996993,573.333374,0.07304476947,573.333374,0.06331020594,573.333374,0.08611506224,573.333374,0.06507517397,573.333374,0.1059075072,573.333374,0.06084997207,573.333374,0.08198347688,573.333374,0.07064026594,573.333374,0.1152126268,573.333374,0.07758899033,
572.666687,0.09145595878,572.666687,0.08421128988,572.666687,0.07280502468,572.666687,0.07741472125,572.666687,0.06764736027,572.666687,0.08868376911,572.666687,0.0688649565,572.666687,0.1065256298,572.666687,0.0642304495,572.666687,0.08561501652,572.666687,0.07470013946,572.666687,0.1169386953,572.666687,0.08192230016,
572,0.09778048843,572,0.08941588551,572,0.07778782398,572,0.08199882507,572,0.07225945592,572,0.09142355621,572,0.07289545238,572,0.1072085798,572,0.06779200584,572,0.08949816972,572,0.07894130051,572,0.1188052744,572,0.08652795106,
571.333374,0.104377158,571.333374,0.09485384077,571.333374,0.08302234858,571.333374,0.08673743159,571.333374,0.07700981945,571.333374,0.09418340772,571.333374,0.07705874741,571.333374,0.1078548357,571.333374,0.07149195671,571.333374,0.09344357252,571.333374,0.08335341513,571.333374,0.1206245124,571.333374,0.0912335515,
570.666687,0.1115718633,570.666687,0.1007376909,570.666687,0.08869526535,570.666687,0.09195321798,570.666687,0.08223240823,570.666687,0.09725148231,570.666687,0.08164345473,570.666687,0.1085998416,570.666687,0.07548344135,570.666687,0.09781397879,570.666687,0.08818861842,570.666687,0.1226854697,570.666687,0.09643942863,
570,0.1189350188,570,0.1068301573,570,0.09457542747,570,0.0973232761,570,0.0876352787,570,0.1004002169,570,0.08632741123,570,0.1093386039,570,0.07957690209,570,0.1022821441,570,0.0931525901,570,0.1247629225,570,0.1017079428,
569.333374,0.1268943548,569.333374,0.1134323776,569.333374,0.100931704,569.333374,0.1031289697,569.333374,0.09345728159,569.333374,0.1037628725,569.333374,0.09135174006,569.333374,0.1101200208,569.333374,0.08397525549,569.333374,0.1071071029,569.333374,0.09853924811,569.333374,0.1269916743,569.333374,0.1074560285,
568.666687,0.1348007321,568.666687,0.1198470742,568.666687,0.1072051004,568.666687,0.1087099165,568.666687,0.0992102623,568.666687,0.1070787087,568.666687,0.09638345242,568.666687,0.1108665168,568.666687,0.08837158978,568.666687,0.1118378863,568.666687,0.1038888171,568.666687,0.1291288733,568.666687,0.1130659878,
568,0.1436029077,568,0.1271856725,568,0.1142886505,568,0.1151922047,568,0.1056967601,568,0.1108330712,568,0.1020030454,568,0.1117372662,568,0.09323057532,568,0.117259331,568,0.1099004522,568,0.1316448748,568,0.1194018275,
567.333374,0.1526649445,567.333374,0.1347381771,567.333374,0.1215632111,567.333374,0.1217686012,567.333374,0.1123279706,567.333374,0.1146772727,567.333374,0.1077649519,567.333374,0.1126012653,567.333374,0.09826735407,567.333374,0.1227441579,567.333374,0.1160643697,567.333374,0.1341569573,567.333374,0.1258474886,
566.666687,0.162108928,566.666687,0.1426122636,566.666687,0.1292195618,566.666687,0.1287138015,566.666687,0.1193629503,566.666687,0.1187180281,566.666687,0.1138189882,566.666687,0.1135783121,566.666687,0.1034355834,566.666687,0.1285628378,566.666687,0.1224978343,566.666687,0.1367879212,566.666687,0.1326157004,
566,0.1719887257,566,0.1509148479,566,0.1372684389,566,0.13591519,566,0.1265856177,566,0.1228562593,566,0.1200210154,566,0.1144742891,566,0.1088300645,566,0.1345538199,566,0.1292496771,566,0.1395373493,566,0.1395974308,
565.333374,0.1820824593,565.333374,0.1594346166,565.333374,0.1454922259,565.333374,0.1434414089,565.333374,0.1341703832,565.333374,0.1272731125,565.333374,0.1265828013,565.333374,0.1156201437,565.333374,0.1145243943,565.333374,0.140885666,565.333374,0.1361831576,565.333374,0.1423628926,565.333374,0.1467733979,
564.666687,0.1926425695,564.666687,0.1683022231,564.666687,0.1541139781,564.666687,0.1512710452,564.666687,0.1420989484,564.666687,0.1318897456,564.666687,0.1333958954,564.666687,0.1167139634,564.666687,0.1204231381,564.666687,0.1474829465,564.666687,0.1434776485,564.666687,0.1453701407,564.666687,0.1543497294,
564,0.2033588141,564,0.1773784608,564,0.1629078388,564,0.1592908502,564,0.1501501352,564,0.1364937723,564,0.1403205246,564,0.1177294701,564,0.1263496429,564,0.154134199,564,0.1509248763,564,0.1484244466,564,0.1619905829,
563.333374,0.214536339,563.333374,0.1869067699,563.333374,0.1721309125,563.333374,0.1675875932,563.333374,0.1585425884,563.333374,0.1413693428,563.333374,0.1474930644,563.333374,0.1188615263,563.333374,0.1325744539,563.333374,0.1611415297,563.333374,0.158779338,563.333374,0.151627019,563.333374,0.1700359583,
562.666687,0.2258618474,562.666687,0.1965510845,562.666687,0.181482926,562.666687,0.1760988533,562.666687,0.167059958,562.666687,0.1462442577,562.666687,0.1547631323,562.666687,0.1199967191,562.666687,0.1388566196,562.666687,0.168245092,562.666687,0.1667509973,562.666687,0.1548993737,562.666687,0.1782163382,
562,0.2374352813,562,0.2064616531,562,0.1911414713,562,0.1847950816,562,0.1758010536,562,0.1513859034,562,0.1623140275,562,0.1211552396,562,0.1453081369,562,0.1755952984,562,0.1750041991,562,0.1582978815,562,0.1865729541,
561.333374,0.2494105846,561.333374,0.2167094052,561.333374,0.2010467201,561.333374,0.1937893331,561.333374,0.1848409474,561.333374,0.1566268355,561.333374,0.170053497,561.333374,0.1223340109,561.333374,0.1519378126,561.333374,0.1831505746,561.333374,0.1835184991,561.333374,0.161798507,561.333374,0.1952521056,
560.666687,0.2618221641,560.666687,0.2273426801,560.666687,0.2113839835,560.666687,0.2032149583,560.666687,0.1943714321,560.666687,0.1621984541,560.666687,0.1782417893,560.666687,0.1236554831,560.666687,0.1589098722,560.666687,0.1911284029,560.666687,0.192308262,560.666687,0.1654612422,560.666687,0.2042090446,
560,0.2744361162,560,0.2382559031,560,0.2219624668,560,0.2127917558,560,0.2040126473,560,0.1678332239,560,0.1865208,560,0.1249574423,560,0.1660130024,560,0.1992233545,560,0.2013644874,560,0.1692551672,560,0.213424325,
559.333374,0.2870473266,559.333374,0.2491614074,559.333374,0.2325961143,559.333374,0.2224009335,559.333374,0.2137949467,559.333374,0.1735554785,559.333374,0.1949176043,559.333374,0.1263076365,559.333374,0.1730753332,559.333374,0.2073344141,559.333374,0.2105758935,559.333374,0.1730744839,559.333374,0.2226160616,
558.666687,0.2998481095,558.666687,0.2603400052,558.666687,0.2434279174,558.666687,0.2322805077,558.666687,0.2237718701,558.666687,0.1794802248,558.666687,0.203480795,558.666687,0.127684623,558.666687,0.1803305149,558.666687,0.2157492042,558.666687,0.2198743373,558.666687,0.176996246,558.666687,0.2320194989,
558,0.3127830029,558,0.2716469169,558,0.2544607818,558,0.2422931641,558,0.2338995039,558,0.1854313165,558,0.2121432871,558,0.1290793866,558,0.1877069324,558,0.2242915481,558,0.2293490916,558,0.181024462,558,0.2415424734,
557.333374,0.3261476457,557.333374,0.2834194005,557.333374,0.2659065425,557.333374,0.2527269423,557.333374,0.244391948,557.333374,0.1917523444,557.333374,0.2212467045,557.333374,0.1305658519,557.333374,0.1953698099,557.333374,0.2331263721,557.333374,0.2392588854,557.333374,0.1852424443,557.333374,0.2515110672,
556.666687,0.3395430744,556.666687,0.2952920198,556.666687,0.2774356902,556.666687,0.2632336915,556.666687,0.255005151,556.666687,0.1981167346,556.666687,0.2302939445,556.666687,0.1321152747,556.666687,0.2031300366,556.666687,0.2421319634,556.666687,0.2492209971,556.666687,0.1895209402,556.666687,0.2614643574,
556,0.3529449701,556,0.3072183132,556,0.2890436351,556,0.2737584412,556,0.2656834722,556,0.2044948488,556,0.2395021319,556,0.1336065531,556,0.2108993232,556,0.2511533499,556,0.2592765093,556,0.1938866526,556,0.2714993358,
555.333313,0.3664863706,555.333313,0.3193411827,555.333313,0.3007774353,555.333313,0.2844848037,555.333313,0.2765386105,555.333313,0.2110671699,555.333313,0.2487669289,555.333313,0.135253191,555.333313,0.2187594324,555.333313,0.2603676021,555.333313,0.2694719434,555.333313,0.1982733756,555.333313,0.2816833258,
554.666687,0.3803303838,554.666687,0.3318217993,554.666687,0.3129806221,554.666687,0.2955802381,554.666687,0.2876712978,554.666687,0.2178532034,554.666687,0.2584095895,554.666687,0.1369265914,554.666687,0.226936847,554.666687,0.2699055672,554.666687,0.2800064087,554.666687,0.2029798478,554.666687,0.2922688723,
554,0.3941708207,554,0.3443736434,554,0.3252084553,554,0.3068031669,554,0.2989845574,554,0.2247573286,554,0.2681560814,554,0.1386576593,554,0.235187009,554,0.2795559168,554,0.2907060683,554,0.2077078074,554,0.3028655648,
553.333313,0.4079520702,553.333313,0.3568367064,553.333313,0.3374140859,553.333313,0.3179045916,553.333313,0.3102290332,553.333313,0.2316897959,553.333313,0.2778106928,553.333313,0.1403395832,553.333313,0.2434144169,553.333313,0.2892166078,553.333313,0.3012860417,553.333313,0.2124486417,553.333313,0.3134159744,
552.666687,0.4217531383,552.666687,0.3695297241,552.666687,0.3497879803,552.666687,0.3292209804,552.666687,0.3216142952,552.666687,0.2387346774,552.666687,0.2877067029,552.666687,0.1421839446,552.666687,0.2517412901,552.666687,0.2990591228,552.666687,0.3121522665,552.666687,0.2173495442,552.666687,0.3241586089,
