t=4hrs FeCl3 0 uM,,t=4hrs FeCl3 5 uM,,t=4hrs FeCl3 20 uM,,t=4hrs FeCl3 50 uM,,t=4hrs FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
814.666687,0.003712285543,814.666687,0.01115342602,814.666687,0.05648813769,814.666687,0.08174324781,814.666687,0.05202045664,
814,0.003656756831,814,0.01111212838,814,0.05624050274,814,0.08152113855,814,0.05194234848,
813.333374,0.003524764674,813.333374,0.01102112792,813.333374,0.05607891828,813.333374,0.08132695407,813.333374,0.05180542171,
812.666687,0.003638953669,812.666687,0.01118962839,812.666687,0.05605079234,812.666687,0.08126202971,812.666687,0.0516666472,
812,0.003662839299,812,0.01105182245,812,0.055899553,812,0.0810758844,812,0.05151051283,
811.333374,0.003629660932,811.333374,0.01106900256,811.333374,0.05574568734,811.333374,0.08102469146,811.333374,0.0515576452,
810.666687,0.003694349434,810.666687,0.01103737764,810.666687,0.05579495803,810.666687,0.08082415164,810.666687,0.05167052522,
810,0.00359614566,810,0.01095987856,810,0.05552671477,810,0.08044852316,810,0.05128352717,
809.333374,0.003673438216,809.333374,0.01118221786,809.333374,0.05536365882,809.333374,0.08041521907,809.333374,0.05128536373,
808.666687,0.00371463527,808.666687,0.01108063292,808.666687,0.05534498766,808.666687,0.08013709635,808.666687,0.0512701869,
808,0.003771659452,808,0.01117475424,808,0.05530982092,808,0.08021984994,808,0.0512585938,
807.333374,0.003699936438,807.333374,0.01128478255,807.333374,0.05532287434,807.333374,0.08011627197,807.333374,0.05117526278,
806.666687,0.003486273577,806.666687,0.01102864183,806.666687,0.05498440564,806.666687,0.07962826639,806.666687,0.05093154311,
806,0.003716018982,806,0.01123959385,806,0.05507358164,806,0.07975509018,806,0.05104918033,
805.333374,0.003586514387,805.333374,0.01109669916,805.333374,0.05482443422,805.333374,0.07931341976,805.333374,0.05088389665,
804.666687,0.003748707939,804.666687,0.01111643109,804.666687,0.05490115285,804.666687,0.07932193577,804.666687,0.05101042986,
804,0.003688605968,804,0.01109733619,804,0.0548116006,804,0.07911484689,804,0.05079356954,
803.333374,0.003626841819,803.333374,0.01097131986,803.333374,0.05461214855,803.333374,0.07889258862,803.333374,0.05060636625,
802.666687,0.003796675242,802.666687,0.01114925649,802.666687,0.0546641387,802.666687,0.07890916616,802.666687,0.05059167743,
802,0.003641198622,802,0.01103249192,802,0.05425299704,802,0.07858968526,802,0.05050867796,
801.333374,0.00381774921,801.333374,0.01104040444,801.333374,0.05427540466,801.333374,0.07854272425,801.333374,0.05030756071,
800.666687,0.003838876262,800.666687,0.01123999152,800.666687,0.05437681824,800.666687,0.07842878252,800.666687,0.05041639134,
800,0.003756828373,800,0.0109566655,800,0.05415990949,800,0.07819025964,800,0.05034799129,
799.333374,0.003720927285,799.333374,0.01104215719,799.333374,0.05395814776,799.333374,0.07801444829,799.333374,0.05024082959,
798.666687,0.003828848014,798.666687,0.01124041714,798.666687,0.05391699821,798.666687,0.07782956958,798.666687,0.05017678812,
798,0.003722911701,798,0.01110442728,798,0.05367422476,798,0.0776719451,798,0.04992145672,
797.333374,0.003767429385,797.333374,0.01122174226,797.333374,0.05377347395,797.333374,0.0775687173,797.333374,0.0500854142,
796.666687,0.003969083074,796.666687,0.0113341473,796.666687,0.05375059322,796.666687,0.07748665661,796.666687,0.05007341504,
796,0.003875074442,796,0.01126966532,796,0.05351499468,796,0.0773531571,796,0.04986866564,
795.333374,0.003818428144,795.333374,0.01121680159,795.333374,0.05339987949,795.333374,0.07712079585,795.333374,0.04982273281,
794.666687,0.003913156223,794.666687,0.01126847044,794.666687,0.05342130736,794.666687,0.07704548538,794.666687,0.04975907132,
794,0.00375236338,794,0.01114463527,794,0.05318003893,794,0.07660396397,794,0.04957390949,
793.333374,0.003822136438,793.333374,0.01111714728,793.333374,0.05303131789,793.333374,0.07653004676,793.333374,0.0494008027,
792.666687,0.003854911774,792.666687,0.01117977407,792.666687,0.05297074839,792.666687,0.07632716,792.666687,0.04935892299,
792,0.003869929118,792,0.01124347188,792,0.05283300206,792,0.07627207786,792,0.04943424836,
791.333374,0.003905738005,791.333374,0.01127365045,791.333374,0.05276296288,791.333374,0.07623308152,791.333374,0.04922443256,
790.666687,0.003822606523,790.666687,0.01119379885,790.666687,0.05264827982,790.666687,0.07600124925,790.666687,0.04914256558,
790,0.00376667222,790,0.01116752997,790,0.05248399451,790,0.0758087188,790,0.04906108975,
789.333374,0.003901819931,789.333374,0.01140113641,789.333374,0.05263027921,789.333374,0.07582440972,789.333374,0.04919002205,
788.666687,0.003847860266,788.666687,0.01120330766,788.666687,0.05239379779,788.666687,0.07551818341,788.666687,0.04898029566,
788,0.003816077951,788,0.01103533246,788,0.0523135215,788,0.07519337535,788,0.0488749817,
787.333374,0.00399714103,787.333374,0.01135357097,787.333374,0.05231848732,787.333374,0.07541220635,787.333374,0.04891603068,
786.666687,0.003826132044,786.666687,0.01120253745,786.666687,0.0520689562,786.666687,0.07498668134,786.666687,0.04868457839,
786,0.0039473488,786,0.01129315142,786,0.05194561556,786,0.07486597449,786,0.0486103408,
785.333374,0.003684037365,785.333374,0.01120126247,785.333374,0.05191434175,785.333374,0.07468630373,785.333374,0.0485935472,
784.666687,0.003732545767,784.666687,0.01116521843,784.666687,0.05177188292,784.666687,0.07452607155,784.666687,0.04845796525,
784,0.003755183192,784,0.01137283538,784,0.05175613612,784,0.07431121171,784,0.04853782058,
783.333374,0.003867238993,783.333374,0.01130351238,783.333374,0.05189435929,783.333374,0.0741995424,783.333374,0.04856986552,
782.666687,0.003859978402,782.666687,0.01127904374,782.666687,0.05152269825,782.666687,0.07420156896,782.666687,0.04809359834,
782,0.003853057511,782,0.01138099376,782,0.05146930367,782,0.07397285104,782,0.04825796559,
781.333374,0.003882230725,781.333374,0.01132782362,781.333374,0.0514311865,781.333374,0.07384631783,781.333374,0.04809001088,
780.666687,0.00391830178,780.666687,0.01134140138,780.666687,0.05129905418,780.666687,0.07367777824,780.666687,0.04821269587,
780,0.00380466599,780,0.01125709992,780,0.05107212067,780,0.07335675508,780,0.04788197577,
779.333374,0.003899625968,779.333374,0.01139717735,779.333374,0.05114649236,779.333374,0.07335173339,779.333374,0.04800133035,
778.666687,0.004021568689,778.666687,0.01141997799,778.666687,0.05116189644,778.666687,0.07323889434,778.666687,0.04789139703,
778,0.003927182872,778,0.01137496158,778,0.05089676008,778,0.07298363745,778,0.04767597094,
777.333374,0.003849740606,777.333374,0.01139922347,777.333374,0.05087941512,777.333374,0.07276807725,777.333374,0.04768033326,
776.666687,0.003846554551,776.666687,0.01131504402,776.666687,0.05068260431,776.666687,0.07274784893,776.666687,0.04756201804,
776,0.003772390541,776,0.01127893757,776,0.05045038089,776,0.07242476195,776,0.04734482244,
775.333374,0.003827228909,775.333374,0.01133350935,775.333374,0.0503718257,775.333374,0.07242638618,775.333374,0.04733907804,
774.666687,0.003748237854,774.666687,0.01119892485,774.666687,0.05025085807,774.666687,0.07214351743,774.666687,0.04732810706,
774,0.004002705682,774,0.01151023898,774,0.05043755844,774,0.07211365551,774,0.04740839452,
773.333374,0.003920731135,773.333374,0.01152988244,773.333374,0.05013901368,773.333374,0.07180249691,773.333374,0.04714071751,
772.666687,0.00379226217,772.666687,0.01137621049,772.666687,0.04999153316,772.666687,0.07166899741,772.666687,0.04702546448,
772,0.00379949552,772,0.01144509297,772,0.04997782409,772,0.07150571793,772,0.0470709838,
771.333374,0.003917178605,771.333374,0.01148262154,771.333374,0.04979852214,771.333374,0.07144794613,771.333374,0.04691787809,
770.666687,0.003931493033,770.666687,0.01139292493,770.666687,0.04989023879,770.666687,0.07131583989,770.666687,0.04705179855,
770,0.003980943467,770,0.0115514677,770,0.0498339124,770,0.07113357633,770,0.04691214114,
769.333374,0.003931283951,769.333374,0.01146388333,769.333374,0.04974380136,769.333374,0.07103378326,769.333374,0.04687098786,
768.666687,0.003837831784,768.666687,0.01128321514,768.666687,0.0495316349,768.666687,0.07079182565,768.666687,0.04666589946,
768,0.003912555054,768,0.01154024992,768,0.04946418479,768,0.07067252696,768,0.04661557823,
767.333374,0.003859299468,767.333374,0.01140374132,767.333374,0.04936417192,767.333374,0.07055807114,767.333374,0.04658422247,
766.666687,0.003950143699,766.666687,0.01153777726,766.666687,0.04923020303,766.666687,0.07039310783,766.666687,0.04649902135,
766,0.003959678579,766,0.0115185054,766,0.04911479726,766,0.07033831626,766,0.04646266252,
765.333374,0.003909577616,765.333374,0.01153238118,765.333374,0.0490321964,765.333374,0.07001367956,765.333374,0.04637990147,
764.666687,0.003982772119,764.666687,0.01153198257,764.666687,0.04911224544,764.666687,0.06997936964,764.666687,0.04632457346,
764,0.003928828519,764,0.01149051543,764,0.04892162234,764,0.06979487091,764,0.04619390145,
763.333374,0.003938702401,763.333374,0.01158238575,763.333374,0.04863150418,763.333374,0.06961336732,763.333374,0.04609533027,
762.666687,0.004010674078,762.666687,0.01149944682,762.666687,0.04870571569,762.666687,0.0694803521,762.666687,0.0460238345,
762,0.003884685924,762,0.01152855344,762,0.04859331623,762,0.06930423528,762,0.04603589326,
761.333374,0.004034997895,761.333374,0.01144597027,761.333374,0.04840398952,761.333374,0.06928820163,761.333374,0.04588436335,
760.666687,0.003968638834,760.666687,0.01166587323,760.666687,0.04861152545,760.666687,0.0690940395,760.666687,0.04585314542,
760,0.003989590798,760,0.01168374252,760,0.04839901254,760,0.06881412119,760,0.04584696144,
759.333374,0.003928802442,759.333374,0.01144812256,759.333374,0.04816225171,759.333374,0.06872289628,759.333374,0.04566368833,
758.666687,0.004060029052,758.666687,0.01165010501,758.666687,0.04826236144,758.666687,0.06875822693,758.666687,0.04568485543,
758,0.004086550791,758,0.01168270502,758,0.04820207879,758,0.06851316988,758,0.04563663155,
757.333374,0.004000458866,757.333374,0.01168376859,757.333374,0.04797646776,757.333374,0.06827484816,757.333374,0.04550685361,
756.666687,0.003934497014,756.666687,0.01163338032,756.666687,0.04781839252,756.666687,0.0681219548,756.666687,0.04543281347,
756,0.004104110878,756,0.01167448796,756,0.04786457494,756,0.0679390952,756,0.04536599666,
755.333374,0.004127238411,755.333374,0.01171974931,755.333374,0.04779593647,755.333374,0.06796043366,755.333374,0.04526631907,
754.666687,0.004051824566,754.666687,0.01168672089,754.666687,0.04762992263,754.666687,0.0677190572,754.666687,0.04510675743,
754,0.004065098241,754,0.01170078758,754,0.04758492112,754,0.06762609631,754,0.04518269747,
753.333374,0.004137769807,753.333374,0.01176419016,753.333374,0.04750148579,753.333374,0.06740501523,753.333374,0.0450534299,
752.666687,0.004119685851,752.666687,0.01188852079,752.666687,0.0474861525,752.666687,0.06739739329,752.666687,0.04500823095,
752,0.004009681288,752,0.01174980123,752,0.04733301699,752,0.06714131683,752,0.04495477304,
751.333374,0.004068625625,751.333374,0.01181701478,751.333374,0.04736939073,751.333374,0.0670247674,751.333374,0.04485866427,
750.666687,0.004070271738,750.666687,0.01161604468,750.666687,0.04710716382,750.666687,0.06678080559,750.666687,0.04476421326,
750,0.003987944685,750,0.01183193736,750,0.04701782018,750,0.0667103529,750,0.04462419823,
749.333374,0.004019609187,749.333374,0.01178977638,749.333374,0.04692575336,749.333374,0.06668403,749.333374,0.04465363175,
748.666687,0.004057729617,748.666687,0.01175738126,748.666687,0.04680277035,748.666687,0.06641534716,748.666687,0.0445063971,
748,0.004059976898,748,0.01176126394,748,0.04673386738,748,0.06629018486,748,0.04446306452,
747.333374,0.003947557881,747.333374,0.01180677395,747.333374,0.04658583552,747.333374,0.06607495993,747.333374,0.04434404522,
746.666687,0.004031549208,746.666687,0.01185218059,746.666687,0.04660160094,746.666687,0.0660104081,746.666687,0.04430038482,
746,0.003900592448,746,0.01169049647,746,0.0464243181,746,0.06574704498,746,0.04409879446,
745.333374,0.004004899878,745.333374,0.01174057275,745.333374,0.04625949264,745.333374,0.06562204659,745.333374,0.04398245364,
744.666687,0.003975404892,744.666687,0.01174099836,744.666687,0.04622050375,744.666687,0.06556746364,744.666687,0.04401874542,
744,0.004135783762,744,0.01192534342,744,0.04628543556,744,0.06543165445,744,0.04399316385,
743.333374,0.003991602454,743.333374,0.01194742694,743.333374,0.04606991261,743.333374,0.06520533562,743.333374,0.04395343736,
742.666687,0.004150497261,742.666687,0.01196764968,742.666687,0.04618644342,742.666687,0.06521114707,742.666687,0.04388355091,
742,0.003981518093,742,0.01180922054,742,0.04580484703,742,0.06488940865,742,0.04378381744,
741.333374,0.004149086308,741.333374,0.01194410119,741.333374,0.0458871536,741.333374,0.06498530507,741.333374,0.04375882074,
740.666687,0.004072388168,740.666687,0.01194000337,740.666687,0.04569089413,740.666687,0.06476381421,740.666687,0.0435655266,
740,0.004033979028,740,0.0119269127,740,0.04559442401,740,0.06461170316,740,0.04349081218,
739.333374,0.004085531924,739.333374,0.01195958722,739.333374,0.04554824904,739.333374,0.0644588694,739.333374,0.04354892671,
738.666687,0.004152405076,738.666687,0.01202417165,738.666687,0.04552786797,738.666687,0.0643427372,738.666687,0.04349092767,
738,0.00414707372,738,0.01205640007,738,0.04550812021,738,0.06421580166,738,0.0434232913,
737.333374,0.004071708769,737.333374,0.01203492284,737.333374,0.04530737549,737.333374,0.06409670413,737.333374,0.04339333996,
736.666687,0.004107403569,736.666687,0.01197153423,736.666687,0.04516049474,736.666687,0.06393543631,736.666687,0.04322585464,
736,0.004112107214,736,0.01202212181,736,0.04514185339,736,0.06376391649,736,0.04323946685,
735.333374,0.004165106919,735.333374,0.01203971356,735.333374,0.04506072029,735.333374,0.0637492314,735.333374,0.04310239851,
734.666687,0.004194797482,734.666687,0.0121079823,734.666687,0.04498173296,734.666687,0.06346880645,734.666687,0.04311455041,
734,0.004152195994,734,0.01220458932,734,0.04493321106,734,0.06346748769,734,0.04314173758,
733.333374,0.004163669422,733.333374,0.01217636932,733.333374,0.04485031217,733.333374,0.06337061524,733.333374,0.04304791614,
732.666687,0.004229431041,732.666687,0.01211839076,732.666687,0.04477098584,732.666687,0.06326881796,732.666687,0.04301150143,
732,0.004103510175,732,0.01210207399,732,0.04459241405,732,0.06300675124,732,0.04276746139,
731.333374,0.004178279079,731.333374,0.01208373439,731.333374,0.04455440864,731.333374,0.06291712821,731.333374,0.04270431027,
730.666687,0.00419155648,730.666687,0.01212203689,730.666687,0.04443218186,730.666687,0.06277944893,730.666687,0.04263776913,
730,0.004173757508,730,0.01208847202,730,0.04437982291,730,0.06246199459,730,0.04256538302,
729.333374,0.00427758228,729.333374,0.01224178448,729.333374,0.04435705766,729.333374,0.06261075288,729.333374,0.04255267978,
728.666687,0.004245036282,728.666687,0.01237272471,728.666687,0.0443318896,728.666687,0.06244985759,728.666687,0.04262991622,
728,0.004134241957,728,0.01223560702,728,0.04412670434,728,0.06228484213,728,0.04240361229,
727.333374,0.004250604194,727.333374,0.01227269787,727.333374,0.0440647006,727.333374,0.06211603433,727.333374,0.04242290556,
726.666687,0.004162388854,726.666687,0.01227086131,726.666687,0.04404344037,726.666687,0.06188424304,726.666687,0.04229585454,
726,0.004279934801,726,0.01236587949,726,0.04401132837,726,0.06184400991,726,0.04231192172,
725.333374,0.004244801123,725.333374,0.01228492055,725.333374,0.04379999265,725.333374,0.0617502667,725.333374,0.04217400402,
724.666687,0.004186015576,724.666687,0.01227363013,724.666687,0.04365908727,724.666687,0.06155372038,724.666687,0.04205061868,
724,0.004199449904,724,0.01231386699,724,0.04365144297,724,0.06145455316,724,0.04206989706,
723.333374,0.004148459062,723.333374,0.01221185736,723.333374,0.04351467639,723.333374,0.06129241735,723.333374,0.04187458754,
722.666687,0.004136175849,722.666687,0.0122768525,722.666687,0.04336836934,722.666687,0.06104533747,722.666687,0.04194905236,
722,0.00428335974,722,0.01233165618,722,0.0434589088,722,0.06109276786,722,0.04188074544,
721.333374,0.004219184164,721.333374,0.01236332301,721.333374,0.04331021756,721.333374,0.06082081795,721.333374,0.04172752053,
720.666687,0.004164427519,720.666687,0.01244690642,720.666687,0.04323989525,720.666687,0.0608035475,720.666687,0.04168734327,
720,0.004159670789,720,0.01235887501,720,0.04300801456,720,0.06058858708,720,0.04159001634,
