0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.00% TFA,,1.00% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
548.666687,0.1625349671,548.666687,0.2475179881,548.666687,0.09899871051,548.666687,0.2604004741,548.666687,0.03242615238,548.666687,0.1372396797,548.666687,0.08605762571,548.666687,0.1373588145,548.666687,0.04653961584,
548,0.1702603698,548,0.2485049516,548,0.09958018363,548,0.2613058686,548,0.0335236378,548,0.1389108002,548,0.08953338116,548,0.1402542293,548,0.04678506777,
547.333313,0.1783181876,547.333313,0.2493769377,547.333313,0.1001432911,547.333313,0.2621415257,547.333313,0.03458793461,547.333313,0.1405216008,547.333313,0.09303339571,547.333313,0.1431828886,547.333313,0.04704510793,
546.666687,0.186594978,546.666687,0.2503112853,546.666687,0.1007561013,546.666687,0.2630178034,546.666687,0.0357635282,546.666687,0.1423035413,546.666687,0.09672667831,546.666687,0.1462318003,546.666687,0.04735706374,
546,0.1948552132,546,0.2512566447,546,0.1013465002,546,0.2638109624,546,0.03688521311,546,0.1440227926,546,0.1003169194,546,0.1492061764,546,0.04765965044,
545.333313,0.2036316544,545.333313,0.2521697283,545.333313,0.10195034,545.333313,0.2646582425,545.333313,0.0381391719,545.333313,0.1458097994,545.333313,0.1041461602,545.333313,0.152364403,545.333313,0.04797066003,
544.666687,0.2124484181,544.666687,0.253084749,544.666687,0.1025447249,544.666687,0.2654750645,544.666687,0.03939766437,544.666687,0.1475943923,544.666687,0.1080553755,544.666687,0.1555858999,544.666687,0.04832884669,
544,0.2216289341,544,0.2539815903,544,0.1031595245,544,0.266307354,544,0.04067829251,544,0.149467513,544,0.1120481789,544,0.1588793099,544,0.04866731912,
543.333313,0.2308217883,543.333313,0.254899919,543.333313,0.1037493944,543.333313,0.267108053,543.333313,0.04203214124,543.333313,0.1513147503,543.333313,0.1160175726,543.333313,0.1621801704,543.333313,0.04894422367,
542.666687,0.2402595133,542.666687,0.2557810247,542.666687,0.1043661982,542.666687,0.267844528,542.666687,0.04339588806,542.666687,0.1531986445,542.666687,0.1201007068,542.666687,0.1655365974,542.666687,0.0493272543,
542,0.2497800142,542,0.2566677332,542,0.1050088629,542,0.2686200738,542,0.04480694607,542,0.1551669687,542,0.1242272481,542,0.1689642817,542,0.04969152436,
541.333313,0.2595621943,541.333313,0.257494539,541.333313,0.1055802181,541.333313,0.2693567276,541.333313,0.04621353745,541.333313,0.1571225822,541.333313,0.1283917427,541.333313,0.172454223,541.333313,0.049996268,
540.666687,0.2695017159,540.666687,0.2583431005,540.666687,0.1062591374,540.666687,0.2700618207,540.666687,0.04772346839,540.666687,0.1591371596,540.666687,0.1326647848,540.666687,0.1760604531,540.666687,0.05037063733,
540,0.2795256674,540,0.2592555881,540,0.1068946123,540,0.2708520889,540,0.04928717762,540,0.1611917615,540,0.1369343549,540,0.179693833,540,0.05072615296,
539.333313,0.2897435725,539.333313,0.2600781024,539.333313,0.1074956432,539.333313,0.2715898752,539.333313,0.05081280321,539.333313,0.163237825,539.333313,0.1412241608,539.333313,0.1833651513,539.333313,0.05114986748,
538.666687,0.2999278903,538.666687,0.2608789206,538.666687,0.1080472767,538.666687,0.2721960545,538.666687,0.05241509154,538.666687,0.1652811766,538.666687,0.1455511749,538.666687,0.1870066524,538.666687,0.05151401088,
538,0.3103486896,538,0.2617104352,538,0.1087442636,538,0.2729389966,538,0.05403843895,538,0.1674299538,538,0.1499225795,538,0.190847367,538,0.05191833898,
537.333313,0.3207857907,537.333313,0.2625059187,537.333313,0.109380126,537.333313,0.2735613883,537.333313,0.05574639142,537.333313,0.1696167141,537.333313,0.1543789804,537.333313,0.194705233,537.333313,0.05235606804,
536.666687,0.33120206,536.666687,0.263269484,536.666687,0.110005185,536.666687,0.2741690576,536.666687,0.05745878816,536.666687,0.1717248261,536.666687,0.15872024,536.666687,0.1986320168,536.666687,0.05271698534,
536,0.3416616619,536,0.2640898824,536,0.1106754988,536,0.2748642266,536,0.05926182866,536,0.1739887148,536,0.1631591618,536,0.2025385201,536,0.0532604754,
535.333313,0.3523682356,535.333313,0.2648448944,535.333313,0.1113250032,535.333313,0.2754324675,535.333313,0.06102636084,535.333313,0.1761679798,535.333313,0.1676560193,535.333313,0.2065640241,535.333313,0.05361658335,
534.666687,0.3630548716,534.666687,0.2656067312,534.666687,0.1119959131,534.666687,0.276088804,534.666687,0.06293005496,534.666687,0.1785482168,534.666687,0.1721952409,534.666687,0.2106970251,534.666687,0.05411455035,
534,0.3737331927,534,0.2664069235,534,0.112626262,534,0.2766572833,534,0.06489181519,534,0.180844903,534,0.17659235,534,0.2148260027,534,0.05458766595,
533.333313,0.3842639327,533.333313,0.2671064436,533.333313,0.1132651195,533.333313,0.2772084773,533.333313,0.06670591235,533.333313,0.1830664426,533.333313,0.181020841,533.333313,0.2189252377,533.333313,0.05502965301,
532.666687,0.3948195577,532.666687,0.2678269446,532.666687,0.1139525324,532.666687,0.2777862847,532.666687,0.06879244,532.666687,0.1855082959,532.666687,0.1854496896,532.666687,0.2231405079,532.666687,0.05557275191,
532,0.4056796432,532,0.2686733007,532,0.1147443205,532,0.278444916,532,0.07093042135,532,0.1880294085,532,0.1900846213,532,0.2276150584,532,0.05617907271,
531.333313,0.4163185954,531.333313,0.2694605291,531.333313,0.1155146211,531.333313,0.2790739834,531.333313,0.07308807969,531.333313,0.1905305237,531.333313,0.1945881993,531.333313,0.2320321798,531.333313,0.05679580197,
530.666687,0.4267968237,530.666687,0.2700274587,530.666687,0.1160687357,530.666687,0.2794477642,530.666687,0.07513483614,530.666687,0.1928675026,530.666687,0.1990571171,530.666687,0.2364874035,530.666687,0.05734601617,
530,0.4370330572,530,0.2706179321,530,0.1166502982,530,0.2798888981,530,0.07718318701,530,0.1952669173,530,0.2032744437,530,0.2407664061,530,0.05771385878,
529.333313,0.4475373626,529.333313,0.2712852359,529.333313,0.1173569337,529.333313,0.2804118097,529.333313,0.07943051308,529.333313,0.1978019774,529.333313,0.2076467276,529.333313,0.2452920377,529.333313,0.05828812346,
528.666687,0.4579755068,528.666687,0.2719672024,528.666687,0.1180523187,528.666687,0.2808642983,528.666687,0.08177152276,528.666687,0.2003515661,528.666687,0.2120378613,528.666687,0.2498732805,528.666687,0.05888641998,
528,0.4683452845,528,0.272585988,528,0.1187673956,528,0.2812520564,528,0.08402434736,528,0.20290488,528,0.216358006,528,0.2544861138,528,0.05940531194,
527.333313,0.4786401391,527.333313,0.2733022869,527.333313,0.1195042133,527.333313,0.2817543149,527.333313,0.08642262965,527.333313,0.2055165917,527.333313,0.2207759619,527.333313,0.2591794133,527.333313,0.06004768237,
526.666687,0.4885936975,526.666687,0.2738060355,526.666687,0.1201641634,526.666687,0.282128334,526.666687,0.08879633993,526.666687,0.2080893815,526.666687,0.2249510437,526.666687,0.2637863457,526.666687,0.06062573195,
526,0.4986498058,526,0.2744281292,526,0.1208697036,526,0.2825359404,526,0.09121634066,526,0.210673511,526,0.2292360216,526,0.268619597,526,0.06128875166,
525.333313,0.5085391402,525.333313,0.2750021517,525.333313,0.1215989664,525.333313,0.2828959823,525.333313,0.09366602451,525.333313,0.2132920772,525.333313,0.233444944,525.333313,0.2733042836,525.333313,0.06185702235,
524.666687,0.5184406638,524.666687,0.2755391896,524.666687,0.1222942173,524.666687,0.283262521,524.666687,0.09615685791,524.666687,0.2159971148,524.666687,0.2376667708,524.666687,0.2781918943,524.666687,0.06251861155,
524,0.52821064,524,0.2760691643,524,0.1229571924,524,0.2835179567,524,0.09869614989,524,0.2185921818,524,0.2417747676,524,0.2830200195,524,0.06311184168,
523.333313,0.5379051566,523.333313,0.2766731083,523.333313,0.1237771511,523.333313,0.2838472128,523.333313,0.1013326794,523.333313,0.2213437259,523.333313,0.2459518611,523.333313,0.2879644036,523.333313,0.06383749843,
522.666687,0.5474961996,522.666687,0.2772009969,522.666687,0.1245397255,522.666687,0.2842208445,522.666687,0.1039933339,522.666687,0.2241301388,522.666687,0.2501472831,522.666687,0.2930023372,522.666687,0.0645295009,
522,0.5571081042,522,0.2777000368,522,0.1252165586,522,0.2845313847,522,0.1066708788,522,0.2268716693,522,0.2543250024,522,0.2980128825,522,0.06523201615,
521.333313,0.5665747523,521.333313,0.2781650722,521.333313,0.1259607375,521.333313,0.2848115563,521.333313,0.1093252897,521.333313,0.2296746075,521.333313,0.2585012317,521.333313,0.30310601,521.333313,0.06593269855,
520.666687,0.575825274,520.666687,0.2786473632,520.666687,0.1266991943,520.666687,0.2850099802,520.666687,0.1120679826,520.666687,0.2325055897,520.666687,0.2625315487,520.666687,0.3082061708,520.666687,0.06665378809,
520,0.5849328637,520,0.2791178524,520,0.127429083,520,0.2852196991,520,0.1147295535,520,0.2352484018,520,0.2665358782,520,0.3132531345,520,0.06736822426,
519.333313,0.5940151811,519.333313,0.2794994116,519.333313,0.1281174719,519.333313,0.285390377,519.333313,0.117483668,519.333313,0.2379897982,519.333313,0.2704330981,519.333313,0.3183155954,519.333313,0.06805200875,
518.666687,0.6031206846,518.666687,0.2799800932,518.666687,0.1288984716,518.666687,0.285612911,518.666687,0.1202839017,518.666687,0.2408964336,518.666687,0.2745420039,518.666687,0.3236181438,518.666687,0.06879683584,
518,0.6121247411,518,0.2803850174,518,0.129617244,518,0.2858028412,518,0.1230967715,518,0.2437433004,518,0.2784782052,518,0.32883358,518,0.06955818832,
517.333313,0.6210733652,517.333313,0.2807789445,517.333313,0.1303370297,517.333313,0.285940975,517.333313,0.1259183586,517.333313,0.2466439754,517.333313,0.2824662626,517.333313,0.3340098858,517.333313,0.07033086568,
516.666687,0.6298053861,516.666687,0.2811588049,516.666687,0.131085664,516.666687,0.2860738039,516.666687,0.1288223118,516.666687,0.2494726479,516.666687,0.2863536477,516.666687,0.3392454088,516.666687,0.07109366357,
516,0.6387042999,516,0.2815051973,516,0.1317944378,516,0.2861594558,516,0.1316653788,516,0.25241822,516,0.2903489172,516,0.3446267843,516,0.07191538811,
515.333313,0.6474972367,515.333313,0.2818885148,515.333313,0.1325841546,515.333313,0.2862922847,515.333313,0.1345971227,515.333313,0.2553843856,515.333313,0.2942827046,515.333313,0.3499956727,515.333313,0.07269655168,
514.666687,0.6561430097,514.666687,0.2821570933,514.666687,0.1332693994,514.666687,0.2862967849,514.666687,0.137494117,514.666687,0.2582893372,514.666687,0.2981517017,514.666687,0.3553256392,514.666687,0.07343958318,
514,0.6648189425,514,0.2825661302,514,0.1340764761,514,0.2863834798,514,0.1404724866,514,0.2612596452,514,0.3020683527,514,0.3607079089,514,0.07433366776,
513.333313,0.6732891202,513.333313,0.2828119695,513.333313,0.1348104477,513.333313,0.2863726318,513.333313,0.1433666497,513.333313,0.2641410232,513.333313,0.3058667183,513.333313,0.3660589755,513.333313,0.07513714582,
512.666687,0.6818264127,512.666687,0.2830815613,512.666687,0.135491997,512.666687,0.2863925993,512.666687,0.1462534368,512.666687,0.2671803236,512.666687,0.3097330332,512.666687,0.3715653419,512.666687,0.07594821602,
512,0.6903493404,512,0.2833817303,512,0.1362719387,512,0.2863749266,512,0.1492636353,512,0.2702003121,512,0.3136390448,512,0.3770416081,512,0.0768134743,
511.3333435,0.698910594,511.3333435,0.2836133242,511.3333435,0.1370074898,511.3333435,0.2863761187,511.3333435,0.1522582769,511.3333435,0.2732885182,511.3333435,0.3175678551,511.3333435,0.3826935887,511.3333435,0.07773850113,
510.666687,0.7073494792,510.666687,0.2838815451,510.666687,0.1377375424,510.666687,0.2863439023,510.666687,0.1552212238,510.666687,0.2763128877,510.666687,0.3214475811,510.666687,0.3881837726,510.666687,0.07855578512,
510,0.7156985998,510,0.2841079831,510,0.1384508163,510,0.2862535119,510,0.1582164168,510,0.2793112993,510,0.3252452016,510,0.393763721,510,0.07941283286,
509.3333435,0.7243013382,509.3333435,0.2844623327,509.3333435,0.1392826438,509.3333435,0.2863245606,509.3333435,0.1613657773,509.3333435,0.2825275064,509.3333435,0.3291862905,509.3333435,0.3995009065,509.3333435,0.08043359965,
508.666687,0.732709229,508.666687,0.2847102284,508.666687,0.1400857568,508.666687,0.2862229943,508.666687,0.1644471884,508.666687,0.285705328,508.666687,0.3330955803,508.666687,0.4051989317,508.666687,0.08140597492,
508,0.741094172,508,0.2848525345,508,0.14079763,508,0.2861251831,508,0.1674283445,508,0.2888043821,508,0.3369303942,508,0.4109243155,508,0.08229379356,
507.3333435,0.749268949,507.3333435,0.285007298,507.3333435,0.1414880455,507.3333435,0.2859855294,507.3333435,0.1704440713,507.3333435,0.2918504775,507.3333435,0.3406818807,507.3333435,0.416551888,507.3333435,0.08319380879,
506.666687,0.7575400472,506.666687,0.28520298,506.666687,0.1422515661,506.666687,0.2858150303,506.666687,0.1734556258,506.666687,0.2949512601,506.666687,0.3444313705,506.666687,0.4222635627,506.666687,0.08416116983,
506,0.7657179832,506,0.2853297889,506,0.1429191232,506,0.2856197655,506,0.1764474958,506,0.2980965972,506,0.3481807411,506,0.4279583991,506,0.08509447426,
505.3333435,0.7739426494,505.3333435,0.285457015,505.3333435,0.1436728835,505.3333435,0.2854726315,505.3333435,0.1794758439,505.3333435,0.3012868464,505.3333435,0.3519535661,505.3333435,0.4337899983,505.3333435,0.0860434249,
504.666687,0.7819530964,504.666687,0.2855866253,504.666687,0.1443562955,504.666687,0.2852457762,504.666687,0.1824735105,504.666687,0.3044212162,504.666687,0.3556522429,504.666687,0.4395356476,504.666687,0.08701763302,
504,0.7898825407,504,0.2855193019,504,0.1450366378,504,0.2849951386,504,0.1854495704,504,0.3075878918,504,0.3592668474,504,0.445376128,504,0.0879689008,
503.3333435,0.7977333069,503.3333435,0.2856370509,503.3333435,0.1456277221,503.3333435,0.2847185433,503.3333435,0.1883143187,503.3333435,0.3106770813,503.3333435,0.3628445268,503.3333435,0.4511695504,503.3333435,0.08903062344,
502.666687,0.8056473136,502.666687,0.2856863737,502.666687,0.1463300437,502.666687,0.2843668461,502.666687,0.1913103759,502.666687,0.3138606548,502.666687,0.3664911091,502.666687,0.4571071863,502.666687,0.08999669552,
502,0.8134003282,502,0.2857528031,502,0.1469718367,502,0.2840780616,502,0.194263801,502,0.317027092,502,0.3699802756,502,0.4630168378,502,0.0910076201,
501.3333435,0.8210974336,501.3333435,0.2857757509,501.3333435,0.1476526409,501.3333435,0.2837013304,501.3333435,0.1973039508,501.3333435,0.320310384,501.3333435,0.3733805716,501.3333435,0.4689117074,501.3333435,0.09201204777,
500.666687,0.8285136819,500.666687,0.2857758999,500.666687,0.1483040899,500.666687,0.2833999693,500.666687,0.200225696,500.666687,0.3234415054,500.666687,0.3767156899,500.666687,0.4747510254,500.666687,0.0929684937,
500,0.8358953595,500,0.2858034372,500,0.1490037441,500,0.2830388546,500,0.2031439096,500,0.3266512752,500,0.3800401092,500,0.4805555642,500,0.09394388646,
499.3333435,0.8431528807,499.3333435,0.2858682275,499.3333435,0.1496752501,499.3333435,0.2826988995,499.3333435,0.2061465085,499.3333435,0.3299361169,499.3333435,0.383361727,499.3333435,0.4865961075,499.3333435,0.09504462779,
498.666687,0.8501648903,498.666687,0.2858372331,498.666687,0.1503013819,498.666687,0.2823129594,498.666687,0.2090745419,498.666687,0.3331162632,498.666687,0.386585325,498.666687,0.4925226867,498.666687,0.09613615274,
498,0.8570942283,498,0.2858194411,498,0.1509429514,498,0.2818708122,498,0.2119707614,498,0.3363743424,498,0.3897057474,498,0.4985428154,498,0.09717573971,
497.3333435,0.8638659716,497.3333435,0.285766542,497.3333435,0.1515390873,497.3333435,0.2815088928,497.3333435,0.2148696035,497.3333435,0.3395562768,497.3333435,0.3928259015,497.3333435,0.504449904,497.3333435,0.09827705473,
496.666687,0.8704414368,496.666687,0.2856383026,496.666687,0.1521834433,496.666687,0.2809756994,496.666687,0.2176707089,496.666687,0.3427286446,496.666687,0.3957597911,496.666687,0.5104875565,496.666687,0.09937632829,
496,0.8770267367,496,0.2855989933,496,0.1528329998,496,0.2805846035,496,0.2206162363,496,0.3460359573,496,0.3987289369,496,0.5165384412,496,0.1005131602,
495.3333435,0.8832581043,495.3333435,0.2854997516,495.3333435,0.1534505337,495.3333435,0.2800856829,495.3333435,0.2234980315,495.3333435,0.3493094444,495.3333435,0.4016399384,495.3333435,0.5225926638,495.3333435,0.101601854,
494.666687,0.8892821074,494.666687,0.2854370773,494.666687,0.1540888399,494.666687,0.2796281576,494.666687,0.2263477296,494.666687,0.3525300324,494.666687,0.4044417739,494.666687,0.5286865234,494.666687,0.1027709395,
494,0.8949966431,494,0.2853117883,494,0.1546401978,494,0.2791108489,494,0.2291397601,494,0.355691731,494,0.4070677459,494,0.5346104503,494,0.1038644537,
493.3333435,0.9005358219,493.3333435,0.2852162123,493.3333435,0.1552798748,493.3333435,0.2786074877,493.3333435,0.2319474369,493.3333435,0.358907491,493.3333435,0.4095748365,493.3333435,0.5406834483,493.3333435,0.1050581858,
492.666687,0.9059442878,492.666687,0.2850818634,492.666687,0.1559090316,492.666687,0.2781231105,492.666687,0.2348204851,492.666687,0.3621154726,492.666687,0.4121342301,492.666687,0.546726048,492.666687,0.1062005535,
492,0.9111660123,492,0.2849696875,492,0.1564483047,492,0.2775380611,492,0.2375942022,492,0.3654350638,492,0.4145962,492,0.5528684258,492,0.1073261499,
491.3333435,0.9159410596,491.3333435,0.2847698033,491.3333435,0.1570138782,491.3333435,0.2769477963,491.3333435,0.240351066,491.3333435,0.3685986698,491.3333435,0.4168761671,491.3333435,0.5588932633,491.3333435,0.1084225476,
490.666687,0.9206708074,490.666687,0.2846233547,490.666687,0.1575735807,490.666687,0.2764258385,490.666687,0.2431531549,490.666687,0.3718319833,490.666687,0.4190991223,490.666687,0.5649261475,490.666687,0.1095808744,
490,0.9250855446,490,0.2844045758,490,0.1581768394,490,0.2758412957,490,0.2459351718,490,0.374989748,490,0.4213020205,490,0.5710817575,490,0.1106455103,
489.3333435,0.9294157624,489.3333435,0.2842285633,489.3333435,0.1587131917,489.3333435,0.275206387,489.3333435,0.2487706393,489.3333435,0.378210634,489.3333435,0.4233685732,489.3333435,0.577174902,489.3333435,0.111784108,
488.666687,0.9334256649,488.666687,0.2840268314,488.666687,0.1592788547,488.666687,0.2745731175,488.666687,0.2515054643,488.666687,0.3814831376,488.666687,0.4253678918,488.666687,0.5833144784,488.666687,0.112846069,
488,0.9370761514,488,0.2837858498,488,0.1598116755,488,0.2739197016,488,0.2542271912,488,0.3846156299,488,0.4272600412,488,0.5893853903,488,0.1139188781,
487.3333435,0.9406809807,487.3333435,0.2835510075,487.3333435,0.160354957,487.3333435,0.2733119428,487.3333435,0.2569908798,487.3333435,0.3878905475,487.3333435,0.4290799201,487.3333435,0.5954819322,487.3333435,0.1149541065,
486.666687,0.9439110756,486.666687,0.2833363712,486.666687,0.1608753353,486.666687,0.2726586163,486.666687,0.2597386539,486.666687,0.3910116255,486.666687,0.4308564961,486.666687,0.6015219092,486.666687,0.1159454882,
486,0.9470103979,486,0.2830298543,486,0.1613727212,486,0.2719648182,486,0.2624685168,486,0.3941970468,486,0.4325221777,486,0.607624948,486,0.1169186383,
485.3333435,0.9497510195,485.3333435,0.2827847004,485.3333435,0.1618726403,485.3333435,0.2712507248,485.3333435,0.2651490271,485.3333435,0.3972598612,485.3333435,0.4340471029,485.3333435,0.6136346459,485.3333435,0.1178294867,
484.666687,0.9524153471,484.666687,0.282517612,484.666687,0.1623648256,484.666687,0.2705381513,484.666687,0.2678723931,484.666687,0.4004707336,484.666687,0.4355551004,484.666687,0.6197385192,484.666687,0.1188081652,
484,0.9546371698,484,0.2822067142,484,0.1628032178,484,0.269818902,484,0.2705263197,484,0.4034677446,484,0.4368980229,484,0.6256473064,484,0.119579345,
483.3333435,0.9569001794,483.3333435,0.2818627954,483.3333435,0.1633068472,483.3333435,0.26907143,483.3333435,0.2732264698,483.3333435,0.4065635502,483.3333435,0.4382407069,483.3333435,0.6317062378,483.3333435,0.1203981712,
482.666687,0.9588013887,482.666687,0.2816295922,482.666687,0.1637772173,482.666687,0.2683048844,482.666687,0.2759467363,482.666687,0.4097079337,482.666687,0.4395642877,482.666687,0.637796104,482.666687,0.1212339401,
482,0.9604990482,482,0.2812286317,482,0.1641739756,482,0.2675806284,482,0.2785729766,482,0.4127666652,482,0.4407163858,482,0.6437857151,482,0.1219504476,
481.3333435,0.9620138407,481.3333435,0.2808907926,481.3333435,0.164662078,481.3333435,0.2668119073,481.3333435,0.2812399864,481.3333435,0.4158027172,481.3333435,0.4418600202,481.3333435,0.6497065425,481.3333435,0.1227417514,
480.666687,0.9632673264,480.666687,0.2805539668,480.666687,0.165097788,480.666687,0.2659839392,480.666687,0.2838394344,480.666687,0.4187740386,480.666687,0.4428877234,480.666687,0.6555436254,480.666687,0.1234098449,
480,0.9644129276,480,0.2801942527,480,0.1655145884,480,0.2652269304,480,0.2864974737,480,0.4218075573,480,0.4438982904,480,0.6615605354,480,0.1241031513,
479.3333435,0.9653680921,479.3333435,0.2798057199,479.3333435,0.1659841239,479.3333435,0.26443699,479.3333435,0.2890755236,479.3333435,0.4248438478,479.3333435,0.4448941946,479.3333435,0.6674674153,479.3333435,0.1247900352,
478.666687,0.966036737,478.666687,0.2794209719,478.666687,0.166318357,478.666687,0.2635951638,478.666687,0.291752547,478.666687,0.4278669655,478.666687,0.4457760155,478.666687,0.673404038,478.666687,0.1254824698,
478,0.9665871859,478,0.278999418,478,0.1667319983,478,0.2627444565,478,0.2943332195,478,0.4307445586,478,0.4465432763,478,0.6792647243,478,0.1260855496,
477.3333435,0.9669222236,477.3333435,0.2786383033,477.3333435,0.1671519578,477.3333435,0.2619741261,477.3333435,0.2968251109,477.3333435,0.4336916804,477.3333435,0.4473154843,477.3333435,0.6850302219,477.3333435,0.1266571283,
476.666687,0.9672281146,476.666687,0.2782358527,476.666687,0.1675108075,476.666687,0.2611096501,476.666687,0.2994261086,476.666687,0.4365330338,476.666687,0.4479779601,476.666687,0.6908829808,476.666687,0.1272988915,
476,0.9672611356,476,0.2778122127,476,0.1678951234,476,0.2602997422,476,0.3020063043,476,0.4395513237,476,0.4486746788,476,0.6967321634,476,0.1279495358,
475.3333435,0.9670776725,475.3333435,0.2774034441,475.3333435,0.1682563424,475.3333435,0.2594207227,475.3333435,0.3045266569,475.3333435,0.4423835278,475.3333435,0.4491972327,475.3333435,0.7024627328,475.3333435,0.1285010725,
474.666687,0.9668679833,474.666687,0.2769648731,474.666687,0.1686064154,474.666687,0.2585414946,474.666687,0.3069893718,474.666687,0.4452757835,474.666687,0.4497283101,474.666687,0.7081443071,474.666687,0.1290815175,
474,0.9665023088,474,0.2765877545,474,0.1690451205,474,0.2577766478,474,0.309481889,474,0.4480801821,474,0.4502281249,474,0.713871479,474,0.1296464801,
473.3333435,0.965865016,473.3333435,0.2761146724,473.3333435,0.1693402678,473.3333435,0.2568528652,473.3333435,0.3118878603,473.3333435,0.4508632421,473.3333435,0.4506371915,473.3333435,0.719456315,473.3333435,0.1301579326,
472.666687,0.965172112,472.666687,0.2756693959,472.666687,0.1696925461,472.666687,0.2560031414,472.666687,0.3143173158,472.666687,0.4536831677,472.666687,0.451020658,472.666687,0.7251651287,472.666687,0.1307643503,
472,0.9643332362,472,0.2752087414,472,0.1700256914,472,0.2550919354,472,0.3167098761,472,0.4564579427,472,0.4513000548,472,0.7307083011,472,0.1312953681,
471.3333435,0.9633798599,471.3333435,0.2748426199,471.3333435,0.1703565419,471.3333435,0.254281193,471.3333435,0.3190463483,471.3333435,0.4591623545,471.3333435,0.4515890181,471.3333435,0.7363739014,471.3333435,0.1318382621,
470.666687,0.962328732,470.666687,0.2743360996,470.666687,0.1706540436,470.666687,0.2533987761,470.666687,0.321300447,470.666687,0.4619013667,470.666687,0.451774478,470.666687,0.7418478727,470.666687,0.1323654652,
470,0.9610396028,470,0.2739253938,470,0.1710115671,470,0.2525074184,470,0.3236419857,470,0.46467641,470,0.4519575536,470,0.7474773526,470,0.132903412,
469.3333435,0.9596504569,469.3333435,0.2734297514,469.3333435,0.1712987572,469.3333435,0.251635015,469.3333435,0.3258441091,469.3333435,0.4673716724,469.3333435,0.4520424306,469.3333435,0.75305444,469.3333435,0.1334209293,
468.666687,0.9581438899,468.666687,0.2729651034,468.666687,0.1715891063,468.666687,0.250713706,468.666687,0.328033179,468.666687,0.4700579643,468.666687,0.4521133006,468.666687,0.7586567402,468.666687,0.1339609176,
468,0.9565246701,468,0.2725671232,468,0.1718425453,468,0.2498615533,468,0.3301421702,468,0.4727621078,468,0.452121079,468,0.7641255856,468,0.1345202774,
467.3333435,0.9547991753,467.3333435,0.2720873058,467.3333435,0.1721109301,467.3333435,0.2490348071,467.3333435,0.3321915269,467.3333435,0.4753713608,467.3333435,0.4520195127,467.3333435,0.7694737911,467.3333435,0.1349957734,
466.666687,0.9530289769,466.666687,0.2716850638,466.666687,0.1724253446,466.666687,0.2481673509,466.666687,0.3342380822,466.666687,0.4780085683,466.666687,0.4518944323,466.666687,0.774992764,466.666687,0.1355918497,
466,0.9509067535,466,0.2712564766,466,0.1726739556,466,0.2473354489,466,0.3361058235,466,0.4806113839,466,0.4516648054,466,0.7803189158,466,0.1361557096,
465.3333435,0.9487476945,465.3333435,0.2708118856,465.3333435,0.1729114801,465.3333435,0.246465683,465.3333435,0.3380591869,465.3333435,0.4832212627,465.3333435,0.4514486194,465.3333435,0.7857918739,465.3333435,0.1366562396,
464.666687,0.9465014935,464.666687,0.2703436911,464.666687,0.1731057614,464.666687,0.2456156909,464.666687,0.3398295939,464.666687,0.4857469201,464.666687,0.4511431158,464.666687,0.7910510302,464.666687,0.1371474117,
464,0.9441316128,464,0.269959569,464,0.1733096093,464,0.2447954714,464,0.3415206671,464,0.4882248342,464,0.4507029355,464,0.7963404059,464,0.137691021,
463.3333435,0.941572845,463.3333435,0.2695538998,463.3333435,0.173460573,463.3333435,0.2439420819,463.3333435,0.3431896269,463.3333435,0.4907673001,463.3333435,0.4502244294,463.3333435,0.801749289,463.3333435,0.1382368058,
462.666687,0.9388510585,462.666687,0.2690808773,462.666687,0.1736685336,462.666687,0.2430961132,462.666687,0.3447643518,462.666687,0.4932362139,462.666687,0.4497192204,462.666687,0.8069474101,462.666687,0.138716802,
462,0.935977757,462,0.2686673105,462,0.1737834513,462,0.2422211319,462,0.3462157845,462,0.4957063794,462,0.4491089284,462,0.8122020364,462,0.1392334402,
461.3333435,0.933167994,461.3333435,0.2683378756,461.3333435,0.1739893705,461.3333435,0.2414670885,461.3333435,0.3476255834,461.3333435,0.4981292188,461.3333435,0.4484702349,461.3333435,0.8173522949,461.3333435,0.1397619247,
460.666687,0.9301213622,460.666687,0.2679205537,460.666687,0.1741085947,460.666687,0.2406811118,460.666687,0.3488751948,460.666687,0.5004985929,460.666687,0.4476767182,460.666687,0.8224542141,460.666687,0.1402575523,
460,0.9269971251,460,0.267546773,460,0.1742473394,460,0.2399422973,460,0.3501391709,460,0.5029033422,460,0.4469580948,460,0.8275191784,460,0.1407816559,
459.3333435,0.9236488342,459.3333435,0.2671815753,459.3333435,0.1742688268,459.3333435,0.2391269207,459.3333435,0.351256907,459.3333435,0.5052539706,459.3333435,0.4460614622,459.3333435,0.8325237036,459.3333435,0.1412428319,
458.666687,0.9201695919,458.666687,0.2668068409,458.666687,0.1743469834,458.666687,0.2383613884,458.666687,0.3522854149,458.666687,0.5075626373,458.666687,0.4451195896,458.666687,0.8376131058,458.666687,0.1417580098,
