non-imine polymer 0.0% TFA,,non-imine polymer 0.017% TFA,,non-imine polymer 0.05% TFA,,non-imine polymer 0.1% TFA,,non-imine polymer 0.25% TFA,,non-imine polymer 0.5% TFA,,non-imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
578,0.0428769663,578,0.03943329304,578,0.03612632677,578,0.03356826678,578,0.04063971713,578,0.04687248915,578,0.03271161392,
577.333374,0.04596147314,577.333374,0.04222572595,577.333374,0.03879540041,577.333374,0.03597517684,577.333374,0.04292814061,577.333374,0.04951091856,577.333374,0.0345868431,
576.666687,0.04922533408,576.666687,0.04531637207,576.666687,0.04160611331,576.666687,0.03858166933,576.666687,0.04539082572,576.666687,0.05225433782,576.666687,0.03667360172,
576,0.05275790393,576,0.04862148687,576,0.04462121427,576,0.04137419164,576,0.04804111645,576,0.0551674813,576,0.03882931173,
575.333374,0.05655742437,575.333374,0.0521867536,575.333374,0.04791752622,575.333374,0.04441101849,575.333374,0.05089576915,575.333374,0.05840116739,575.333374,0.04120779783,
574.666687,0.06063326076,574.666687,0.0559226051,574.666687,0.05134435743,574.666687,0.04762039334,574.666687,0.05391016975,574.666687,0.06171744317,574.666687,0.04366632923,
574,0.06491658092,574,0.05995218828,574,0.05510323495,574,0.05110062659,574,0.05713627487,574,0.06528364122,574,0.04631440714,
573.333374,0.06958674639,573.333374,0.06433760375,573.333374,0.05908639356,573.333374,0.05483130738,573.333374,0.06058138609,573.333374,0.06912761182,573.333374,0.0490411222,
572.666687,0.07437523454,572.666687,0.0688566193,572.666687,0.06317572296,572.666687,0.05868835002,572.666687,0.06414236873,572.666687,0.07307291776,572.666687,0.05195644125,
572,0.0793569535,572,0.07360836864,572,0.06752967834,572,0.06270871311,572,0.06786479056,572,0.07722716033,572,0.05504319817,
571.333374,0.08478797227,571.333374,0.07866569608,571.333374,0.07224044204,571.333374,0.06701144576,571.333374,0.07189054787,571.333374,0.08167587966,571.333374,0.058331348,
570.666687,0.09052745253,570.666687,0.08411566913,570.666687,0.07726334035,570.666687,0.07167647779,570.666687,0.07609753311,570.666687,0.0864251256,570.666687,0.06182514504,
570,0.09642798454,570,0.08975294232,570,0.08247441798,570,0.07646691799,570,0.08056253195,570,0.09125683457,570,0.06546325237,
569.333374,0.1027285308,569.333374,0.09572669119,569.333374,0.08798192441,569.333374,0.08156405389,569.333374,0.08523717523,569.333374,0.09647168964,569.333374,0.06924578547,
568.666687,0.1090097278,568.666687,0.1016572341,568.666687,0.09350928664,568.666687,0.08666218072,568.666687,0.08995233476,568.666687,0.1016675681,568.666687,0.07306492329,
568,0.1162004992,568,0.1085389853,568,0.09986169636,568,0.09253820032,568,0.09526719153,568,0.1075651497,568,0.07748099416,
567.333374,0.1234824881,567.333374,0.1155543774,567.333374,0.1063197106,567.333374,0.0985622108,567.333374,0.1007515639,567.333374,0.113523677,567.333374,0.08186737448,
566.666687,0.1309519261,566.666687,0.1226599589,566.666687,0.1129675955,566.666687,0.1046921015,566.666687,0.1063216254,566.666687,0.1196508706,566.666687,0.08640636504,
566,0.1388079375,566,0.1302443594,566,0.1199005321,566,0.11117661,566,0.1122202277,566,0.1260631531,566,0.091191113,
565.333374,0.1468051672,565.333374,0.137991637,565.333374,0.1270847321,565.333374,0.1178020537,565.333374,0.1182562634,565.333374,0.1326737404,565.333374,0.09608618915,
564.666687,0.1553053409,564.666687,0.1462571621,564.666687,0.1347229183,564.666687,0.1249610707,564.666687,0.1246985495,564.666687,0.1397112608,564.666687,0.1013059393,
564,0.1639566869,564,0.1546825171,564,0.1425465196,564,0.1322502196,564,0.131323114,564,0.1468700618,564,0.1066938788,
563.333374,0.1728971153,563.333374,0.1633576751,563.333374,0.150536865,563.333374,0.1397217512,563.333374,0.1380552053,563.333374,0.1542231739,563.333374,0.1121297032,
562.666687,0.1819257587,562.666687,0.1722517312,562.666687,0.1587472558,562.666687,0.1473953426,562.666687,0.1449607313,562.666687,0.1617511362,562.666687,0.1177348346,
562,0.1914055794,562,0.1815179288,562,0.1673836261,562,0.15543136,562,0.152235195,562,0.1695702374,562,0.123699978,
561.333374,0.2010609061,561.333374,0.1910592765,561.333374,0.1761860698,561.333374,0.1636907905,561.333374,0.1596667767,561.333374,0.1775990278,561.333374,0.1296706945,
560.666687,0.2109438777,560.666687,0.2008882612,560.666687,0.1852717102,560.666687,0.1722017825,560.666687,0.1673526168,560.666687,0.1858759224,560.666687,0.1359249204,
560,0.2209926248,560,0.2108791769,560,0.1945443153,560,0.1809233427,560,0.1751838326,560,0.194341749,560,0.1422843933,
559.333374,0.231021136,559.333374,0.2209215313,559.333374,0.2038060725,559.333374,0.1896610409,559.333374,0.1830744445,559.333374,0.2028022557,559.333374,0.1486622691,
558.666687,0.2414445728,558.666687,0.2313270569,558.666687,0.2134963572,558.666687,0.1987477392,558.666687,0.1912385225,558.666687,0.2116345167,558.666687,0.1552850604,
558,0.25179407,558,0.2418170422,558,0.2232147306,558,0.207907483,558,0.1994636059,558,0.2204588056,558,0.1619581729,
557.333374,0.2625658214,557.333374,0.2526940405,557.333374,0.2333262563,557.333374,0.2174814492,557.333374,0.2080566585,557.333374,0.2297281921,557.333374,0.1690119207,
556.666687,0.2732376754,556.666687,0.2635501027,556.666687,0.2434262484,556.666687,0.2270133197,556.666687,0.2166187614,556.666687,0.2388541847,556.666687,0.1759865433,
556,0.2840490043,556,0.2745760977,556,0.2536990941,556,0.2367434353,556,0.2253914028,556,0.2482375354,556,0.1830670685,
555.333313,0.2952510118,555.333313,0.286033988,555.333313,0.2643310726,555.333313,0.2468264401,555.333313,0.2344079018,555.333313,0.2579312921,555.333313,0.190477863,
554.666687,0.30634588,554.666687,0.2974735796,554.666687,0.2749758661,554.666687,0.2569968402,554.666687,0.2435772121,554.666687,0.2676700652,554.666687,0.1979506761,
554,0.3176823258,554,0.3092043102,554,0.2859134674,554,0.2672663927,554,0.2528572977,554,0.2775714397,554,0.2054990083,
553.333313,0.3286425471,553.333313,0.320560962,553.333313,0.2965327799,553.333313,0.2775081396,553.333313,0.2619736493,553.333313,0.287275672,553.333313,0.2130078077,
552.666687,0.3397952616,552.666687,0.3322866559,552.666687,0.3074999154,552.666687,0.2878676355,552.666687,0.2713100016,552.666687,0.2972468734,552.666687,0.2206460088,
552,0.3509472013,552,0.3439436555,552,0.3183586299,552,0.2982914746,552,0.2807045281,552,0.307233572,552,0.2283912599,
551.333313,0.3621960878,551.333313,0.3558164537,551.333313,0.3296433985,551.333313,0.3089477718,551.333313,0.290278703,551.333313,0.3174631298,551.333313,0.2364105284,
550.666687,0.3732608259,550.666687,0.3675830662,550.666687,0.3405846655,550.666687,0.3194697499,550.666687,0.2997591496,550.666687,0.3275229931,550.666687,0.2442405671,
550,0.384223789,550,0.3793132901,550,0.3515407741,550,0.3300638199,550,0.309378922,550,0.3377480805,550,0.2520900667,
549.333313,0.3951844573,549.333313,0.3910885155,549.333313,0.3625312448,549.333313,0.3406642973,549.333313,0.3189015388,549.333313,0.3479197323,549.333313,0.2600437105,
548.666687,0.4063530564,548.666687,0.4030619562,548.666687,0.3736634552,548.666687,0.3514134586,548.666687,0.3286981881,548.666687,0.3583053052,548.666687,0.2680706382,
548,0.4172418416,548,0.4149016142,548,0.3847379684,548,0.3621745706,548,0.3383297026,548,0.3686438799,548,0.2761784196,
547.333313,0.4278961122,547.333313,0.4265402555,547.333313,0.3955536187,547.333313,0.3727522492,547.333313,0.3479241431,547.333313,0.3787637055,547.333313,0.2840591967,
546.666687,0.4385432601,546.666687,0.4381622374,546.666687,0.4064025283,546.666687,0.3832657635,546.666687,0.3574186563,546.666687,0.3889225423,546.666687,0.2920746803,
546,0.4489538372,546,0.4495739639,546,0.417118758,546,0.3936246336,546,0.3668566048,546,0.3989734352,546,0.2999424934,
545.333313,0.4596003592,545.333313,0.4612518549,545.333313,0.4280685186,545.333313,0.4043727517,545.333313,0.3765850961,545.333313,0.4093250632,545.333313,0.3081280291,
544.666687,0.4699547887,544.666687,0.4728051722,544.666687,0.4388340712,544.666687,0.4149497747,544.666687,0.3861570656,544.666687,0.4195243418,544.666687,0.3161850572,
544,0.4802626967,544,0.4842751622,544,0.449624002,544,0.4254517555,544,0.3957725763,544,0.4297328591,544,0.324264437,
543.333313,0.4902335703,543.333313,0.4954261482,543.333313,0.4600460529,543.333313,0.4357239604,543.333313,0.4051426649,543.333313,0.4396834075,543.333313,0.3321849406,
542.666687,0.5003532171,542.666687,0.5067319274,542.666687,0.4706561267,542.666687,0.4462204576,542.666687,0.4146067798,542.666687,0.4498252273,542.666687,0.3402488232,
542,0.5102784038,542,0.5178589821,542,0.4811379015,542,0.4564749897,542,0.424084276,542,0.4598211944,542,0.3481920362,
541.333313,0.519967854,541.333313,0.5287760496,541.333313,0.491471231,541.333313,0.4667369127,541.333313,0.4334505498,541.333313,0.4696986973,541.333313,0.3561221659,
540.666687,0.5296120644,540.666687,0.5396161079,540.666687,0.5016562939,540.666687,0.4768225849,540.666687,0.4426953495,540.666687,0.4795301557,540.666687,0.3640285432,
540,0.5389019847,540,0.5501359701,540,0.5116094947,540,0.4867476523,540,0.4517303109,540,0.4891526103,540,0.371775955,
539.333313,0.5483105183,539.333313,0.5608132482,539.333313,0.521695137,539.333313,0.4968088865,539.333313,0.4610008597,539.333313,0.4989484847,539.333313,0.3797040284,
538.666687,0.5574141145,538.666687,0.5711860657,538.666687,0.5315868258,538.666687,0.5065308809,538.666687,0.4699376225,538.666687,0.5084326267,538.666687,0.3874205053,
538,0.5665813684,538,0.5815746784,538,0.5414460301,538,0.5163652897,538,0.4789988995,538,0.5180851221,538,0.3952102959,
537.333313,0.5754044652,537.333313,0.5917415619,537.333313,0.5509460568,537.333313,0.5259081125,537.333313,0.487863332,537.333313,0.5274122953,537.333313,0.4028577209,
536.666687,0.5842535496,536.666687,0.6018069983,536.666687,0.560585618,536.666687,0.5355153084,536.666687,0.4966587722,536.666687,0.5368724465,536.666687,0.4104318023,
536,0.5931318998,536,0.6119191647,536,0.5701470971,536,0.5451824665,536,0.5055923462,536,0.5462901592,536,0.4181035459,
535.333313,0.6018617153,535.333313,0.6219782829,535.333313,0.5796999335,535.333313,0.5547788739,535.333313,0.5144632459,535.333313,0.5557088852,535.333313,0.425793618,
534.666687,0.6105978489,534.666687,0.6319873333,534.666687,0.5891759396,534.666687,0.5642973185,534.666687,0.5233366489,534.666687,0.5651161075,534.666687,0.4334107041,
534,0.6189722419,534,0.641594708,534,0.5982371569,534,0.5734519362,534,0.5318497419,534,0.5741280913,534,0.4408601522,
533.333313,0.6274699569,533.333313,0.65124017,533.333313,0.6074656844,533.333313,0.5827676058,533.333313,0.5404928327,533.333313,0.5832909346,533.333313,0.4484978914,
532.666687,0.6358368397,532.666687,0.6608694196,532.666687,0.6165539622,532.666687,0.5919732451,532.666687,0.5490617156,532.666687,0.5924175382,532.666687,0.4559451342,
532,0.6442223787,532,0.6704390645,532,0.6257794499,532,0.601224184,532,0.5576374531,532,0.6015325189,532,0.4634519517,
531.333313,0.6524953842,531.333313,0.6799018979,531.333313,0.634744823,531.333313,0.6103641987,531.333313,0.5661665797,531.333313,0.610491395,531.333313,0.4708966613,
530.666687,0.660820365,530.666687,0.6893815398,530.666687,0.6437032223,530.666687,0.6194683313,530.666687,0.5746780038,530.666687,0.6195589304,530.666687,0.4783915281,
530,0.6689891815,530,0.6986925602,530,0.652582407,530,0.6285214424,530,0.583148241,530,0.6285502911,530,0.4856545329,
529.333313,0.6772873402,529.333313,0.7081323266,529.333313,0.6615203619,529.333313,0.6377174258,529.333313,0.5916828513,529.333313,0.6376137137,529.333313,0.4932194352,
528.666687,0.6853323579,528.666687,0.7173506021,528.666687,0.6703704,528.666687,0.6465668678,528.666687,0.6000375152,528.666687,0.646438539,528.666687,0.5005866289,
528,0.6933239698,528,0.7263388038,528,0.679109633,528,0.6554093957,528,0.6083217859,528,0.6552316546,528,0.5077456832,
527.333313,0.7012382746,527.333313,0.7353329062,527.333313,0.6876755953,527.333313,0.6641384959,527.333313,0.6165318489,527.333313,0.6639021039,527.333313,0.5150851607,
526.666687,0.7089463472,526.666687,0.7441575527,526.666687,0.6961010695,526.666687,0.6727856994,526.666687,0.6245581508,526.666687,0.6723790765,526.666687,0.5221709609,
526,0.7168468833,526,0.7530762553,526,0.7047064304,526,0.681483686,526,0.6326630116,526,0.6810535789,526,0.5293759704,
525.333313,0.7244921327,525.333313,0.7618982196,525.333313,0.7131250501,525.333313,0.690037787,525.333313,0.6407088041,525.333313,0.6895882487,525.333313,0.536555171,
524.666687,0.7322714925,524.666687,0.7707264423,524.666687,0.721517086,524.666687,0.6985801458,524.666687,0.6488118172,524.666687,0.6981028318,524.666687,0.5437046289,
524,0.7398317456,524,0.779302001,524,0.7298270464,524,0.707024157,524,0.6567084193,524,0.7065218687,524,0.5507403612,
523.333313,0.7475529909,523.333313,0.787954092,523.333313,0.7381080985,523.333313,0.7154724002,523.333313,0.6646926999,523.333313,0.7148502469,523.333313,0.5577961206,
522.666687,0.7551548481,522.666687,0.796687305,522.666687,0.746509552,522.666687,0.7239099741,522.666687,0.6726362109,522.666687,0.7233330607,522.666687,0.564902544,
522,0.7626223564,522,0.8052558303,522,0.7547014356,522,0.7323908806,522,0.6805750132,522,0.7316686511,522,0.5719032288,
521.333313,0.7700577378,521.333313,0.8137126565,521.333313,0.7628220916,521.333313,0.7406144142,521.333313,0.6883962154,521.333313,0.7399263978,521.333313,0.578880012,
520.666687,0.7772018313,520.666687,0.821903944,520.666687,0.770702064,520.666687,0.7486057878,520.666687,0.6960071325,520.666687,0.7478421926,520.666687,0.5856212974,
520,0.7844634652,520,0.8302128315,520,0.7785878778,520,0.7567678094,520,0.7036221027,520,0.7559036016,520,0.5924984217,
519.333313,0.7914500833,519.333313,0.8382422328,519.333313,0.7862717509,519.333313,0.764744103,519.333313,0.7111266851,519.333313,0.7637556791,519.333313,0.5991834998,
518.666687,0.7984794378,518.666687,0.8462760448,518.666687,0.7940527797,518.666687,0.7726421952,518.666687,0.7185662389,518.666687,0.771649003,518.666687,0.6059604883,
518,0.8052999377,518,0.8541527987,518,0.801540494,518,0.7803811431,518,0.725938499,518,0.7793611884,518,0.6125778556,
517.333313,0.811988771,517.333313,0.8619301319,517.333313,0.8089984655,517.333313,0.7880781293,517.333313,0.7331335545,517.333313,0.7870547175,517.333313,0.6190878749,
516.666687,0.8184911013,516.666687,0.8695353866,516.666687,0.8163735271,516.666687,0.795653522,516.666687,0.7403572202,516.666687,0.7945712805,516.666687,0.6255909801,
516,0.8250080943,516,0.8770895004,516,0.8236377835,516,0.8031603694,516,0.747458756,516,0.801967144,516,0.631960094,
515.333313,0.8314084411,515.333313,0.8846069574,515.333313,0.8308442235,515.333313,0.8106333017,515.333313,0.7545084953,515.333313,0.8094615936,515.333313,0.6384148598,
514.666687,0.8374720216,514.666687,0.8917326927,514.666687,0.8376883268,514.666687,0.8177826405,514.666687,0.7612916231,514.666687,0.8164951801,514.666687,0.6445778012,
514,0.8434563875,514,0.8988322616,514,0.8445060253,514,0.824760735,514,0.768081665,514,0.8235798478,514,0.6507076621,
513.333313,0.8491784334,513.333313,0.9057115316,513.333313,0.8511812091,513.333313,0.8316376209,513.333313,0.7746465206,513.333313,0.830370605,513.333313,0.6567730904,
512.666687,0.8549722433,512.666687,0.912574172,512.666687,0.857729435,512.666687,0.838655591,512.666687,0.7812870741,512.666687,0.8373846412,512.666687,0.6628229022,
512,0.8603564501,512,0.9192378521,512,0.8641816974,512,0.8453975916,512,0.7877339721,512,0.8440196514,512,0.6687160134,
511.3333435,0.8656980991,511.3333435,0.9257202744,511.3333435,0.8704352379,511.3333435,0.8519907594,511.3333435,0.7940574884,511.3333435,0.8506286144,511.3333435,0.6745044589,
510.666687,0.8707911968,510.666687,0.9319519401,510.666687,0.8764986992,510.666687,0.8583759069,510.666687,0.800201714,510.666687,0.8570312262,510.666687,0.6801919937,
510,0.8758502007,510,0.9381198287,510,0.8823657036,510,0.8647411466,510,0.8062978387,510,0.8634408712,510,0.6859385371,
509.3333435,0.8806380033,509.3333435,0.9442002177,509.3333435,0.8882982135,509.3333435,0.8709470034,509.3333435,0.8123348355,509.3333435,0.8696773052,509.3333435,0.6915347576,
508.666687,0.8852586746,508.666687,0.9499312639,508.666687,0.8938987851,508.666687,0.8768594861,508.666687,0.8181038499,508.666687,0.8756296039,508.666687,0.6970555186,
508,0.8896186948,508,0.9555428624,508,0.8993417025,508,0.8826633096,508,0.8237930536,508,0.8815615177,508,0.7024465799,
507.3333435,0.8936961293,507.3333435,0.9607642889,507.3333435,0.9044428468,507.3333435,0.8882595301,507.3333435,0.8291684985,507.3333435,0.8871642947,507.3333435,0.707549572,
506.666687,0.8976739645,506.666687,0.9659277797,506.666687,0.9094827771,506.666687,0.8936743736,506.666687,0.8345823288,506.666687,0.8927232027,506.666687,0.7126927376,
506,0.9014250636,506,0.9708966017,506,0.9143097997,506,0.8988817334,506,0.8397561312,506,0.8981206417,506,0.7176280618,
505.3333435,0.9049233794,505.3333435,0.9756779671,505.3333435,0.9189676046,505.3333435,0.9040902257,505.3333435,0.8448364735,505.3333435,0.9032710195,505.3333435,0.7226034403,
504.666687,0.9082863927,504.666687,0.980219245,504.666687,0.9233794808,504.666687,0.9090092182,504.666687,0.8497494459,504.666687,0.9083897471,504.666687,0.7272948623,
504,0.9113616347,504,0.9844923019,504,0.9275887012,504,0.9136639833,504,0.8544413447,504,0.9132806063,504,0.7318246961,
503.3333435,0.9143330455,503.3333435,0.9886815548,503.3333435,0.931663096,503.3333435,0.9182543159,503.3333435,0.859036386,503.3333435,0.9180572629,503.3333435,0.7364289761,
502.666687,0.9171251655,502.666687,0.9926244617,502.666687,0.9355632663,502.666687,0.922670722,502.666687,0.8635513783,502.666687,0.9226599336,502.666687,0.7408026457,
502,0.9196900725,502,0.996394515,502,0.9393811226,502,0.9270209074,502,0.8679579496,502,0.9271351695,502,0.7452030778,
501.3333435,0.9220812321,501.3333435,0.9998906851,501.3333435,0.9428045154,501.3333435,0.9310228825,501.3333435,0.8720496297,501.3333435,0.9313998818,501.3333435,0.7493891716,
500.666687,0.9242321849,500.666687,1.003290534,500.666687,0.9461132288,500.666687,0.9348329902,500.666687,0.8760057688,500.666687,0.9355048537,500.666687,0.753403008,
500,0.9262495041,500,1.006409168,500,0.9492273927,500,0.9385438561,500,0.8799404502,500,0.9395164251,500,0.7573627234,
499.3333435,0.928088665,499.3333435,1.009418845,499.3333435,0.952247858,499.3333435,0.9421146512,499.3333435,0.8836228251,499.3333435,0.9433376193,499.3333435,0.7612332702,
498.666687,0.9296354651,498.666687,1.012073278,498.666687,0.9549081922,498.666687,0.9454184771,498.666687,0.8871847391,498.666687,0.946928978,498.666687,0.7649171948,
498,0.9311087132,498,1.014561176,498,0.957546711,498,0.948521018,498,0.890548408,498,0.950453043,498,0.7684723139,
497.3333435,0.9323844314,497.3333435,1.016965747,497.3333435,0.9599598646,497.3333435,0.9515590072,497.3333435,0.8938025832,497.3333435,0.9536789656,497.3333435,0.7718858719,
496.666687,0.9334798455,496.666687,1.019071579,496.666687,0.9622516632,496.666687,0.9544026852,496.666687,0.8969922662,496.666687,0.9569158554,496.666687,0.7752920985,
496,0.9343773723,496,1.02105999,496,0.9642375708,496,0.9569903612,496,0.8998965621,496,0.9598922729,496,0.7784833312,
495.3333435,0.9351975322,495.3333435,1.022903204,495.3333435,0.9661611915,495.3333435,0.9595786333,495.3333435,0.9027421474,495.3333435,0.9628149271,495.3333435,0.7816031575,
494.666687,0.9357894659,494.666687,1.024442434,494.666687,0.9679157138,494.666687,0.9617441893,494.666687,0.9054055214,494.666687,0.9654664993,494.666687,0.7846155167,
494,0.936270535,494,1.025827646,494,0.9694607854,494,0.963945806,494,0.9078190327,494,0.9679911733,494,0.7874587178,
493.3333435,0.9366011024,493.3333435,1.027124405,493.3333435,0.9708220363,493.3333435,0.965906918,493.3333435,0.9102481604,493.3333435,0.9704720974,493.3333435,0.7901575565,
492.666687,0.9367595315,492.666687,1.028216124,492.666687,0.9719914794,492.666687,0.9678521156,492.666687,0.9125656486,492.666687,0.9727100134,492.666687,0.7927646637,
492,0.9367820621,492,1.02916491,492,0.9731184244,492,0.9695040584,492,0.914575398,492,0.9748095274,492,0.7952634692,
491.3333435,0.9367263913,491.3333435,1.029936194,491.3333435,0.9740083218,491.3333435,0.9709731936,491.3333435,0.916508913,491.3333435,0.9767773151,491.3333435,0.7975877523,
490.666687,0.9364346266,490.666687,1.030575275,490.666687,0.9748615026,490.666687,0.9724600911,490.666687,0.9184541702,490.666687,0.9786306024,490.666687,0.8000531793,
490,0.9360157847,490,1.03094089,490,0.9754020572,490,0.9736299515,490,0.9200547338,490,0.9803056717,490,0.802156508,
489.3333435,0.9354482293,489.3333435,1.031206846,489.3333435,0.9758648276,489.3333435,0.9746944904,489.3333435,0.9217495918,489.3333435,0.9818201065,489.3333435,0.8042799234,
488.666687,0.9347729087,488.666687,1.031341195,488.666687,0.9762903452,488.666687,0.9756448865,488.666687,0.9231725931,488.666687,0.9832770228,488.666687,0.8062328696,
488,0.9339514971,488,1.031383634,488,0.9763921499,488,0.9764289856,488,0.924402833,488,0.9844014049,488,0.8079497218,
487.3333435,0.9330469966,487.3333435,1.031169415,487.3333435,0.9764568806,487.3333435,0.977112174,487.3333435,0.9256291389,487.3333435,0.9856508374,487.3333435,0.8097910285,
486.666687,0.9319750071,486.666687,1.030885935,486.666687,0.976388216,486.666687,0.9776246548,486.666687,0.9266418219,486.666687,0.9867103696,486.666687,0.8113012314,
486,0.9307414293,486,1.030399561,486,0.9761650562,486,0.9780714512,486,0.9275655746,486,0.9875741005,486,0.8127729297,
485.3333435,0.9294732213,485.3333435,1.029882431,485.3333435,0.9757957458,485.3333435,0.9781624675,485.3333435,0.9283698201,485.3333435,0.9883316159,485.3333435,0.8142272234,
484.666687,0.9280968308,484.666687,1.029108524,484.666687,0.9752806425,484.666687,0.978330791,484.666687,0.9290067554,484.666687,0.9888904095,484.666687,0.8155143857,
484,0.9265297651,484,1.028308392,484,0.9746835828,484,0.9783204198,484,0.929582417,484,0.9893916249,484,0.8167555928,
483.3333435,0.9247781634,483.3333435,1.027278185,483.3333435,0.9739099741,483.3333435,0.9781398177,483.3333435,0.9300114512,483.3333435,0.989774406,483.3333435,0.8177622557,
482.666687,0.9229897857,482.666687,1.026268005,482.666687,0.9730203152,482.666687,0.9778322577,482.666687,0.9303141832,482.666687,0.9899186492,482.666687,0.8187222481,
482,0.9211230278,482,1.024974227,482,0.9720526934,482,0.9774602056,482,0.9305770397,482,0.9900730252,482,0.819591105,
481.3333435,0.9190488458,481.3333435,1.023586869,481.3333435,0.9709093571,481.3333435,0.9769095182,481.3333435,0.9305614829,481.3333435,0.9899460077,481.3333435,0.8203110695,
480.666687,0.9170050025,480.666687,1.02202487,480.666687,0.9696483612,480.666687,0.9762727618,480.666687,0.9304869771,480.666687,0.9897735715,480.666687,0.8209932446,
480,0.9147098064,480,1.020415187,480,0.9683582187,480,0.975528121,480,0.9303612113,480,0.9896230102,480,0.8216126561,
479.3333435,0.9122617245,479.3333435,1.018711209,479.3333435,0.9667931795,479.3333435,0.9746252298,479.3333435,0.9301057458,479.3333435,0.9893055558,479.3333435,0.8221052289,
478.666687,0.9097530246,478.666687,1.016816616,478.666687,0.9652559757,478.666687,0.973582983,478.666687,0.9298387766,478.666687,0.9888450503,478.666687,0.8225084543,
478,0.9072318673,478,1.014770985,478,0.9634844661,478,0.9724898338,478,0.92932868,478,0.9881795049,478,0.8228401542,
477.3333435,0.9046039581,477.3333435,1.012748241,477.3333435,0.9617137909,477.3333435,0.9713085294,477.3333435,0.9288932085,477.3333435,0.9874512553,477.3333435,0.8230820894,
476.666687,0.9016759396,476.666687,1.010551691,476.666687,0.9598003626,476.666687,0.9699746966,476.666687,0.9282176495,476.666687,0.9866918921,476.666687,0.8231703639,
476,0.8987180591,476,1.00820148,476,0.9577790499,476,0.9685379267,476,0.92745471,476,0.9857754111,476,0.8232890964,
475.3333435,0.8958082795,475.3333435,1.00576961,475.3333435,0.9556004405,475.3333435,0.96698457,475.3333435,0.9266301394,475.3333435,0.9847809672,475.3333435,0.8232934475,
474.666687,0.8927625418,474.666687,1.003289461,474.666687,0.9534038305,474.666687,0.9654279351,474.666687,0.9256922007,474.666687,0.9837709665,474.666687,0.8231769204,
474,0.8895270824,474,1.000528097,474,0.950999558,474,0.9637053609,474,0.9246370792,474,0.9825153351,474,0.8230280876,
473.3333435,0.8863349557,473.3333435,0.9979502559,473.3333435,0.9487770796,473.3333435,0.9619894624,473.3333435,0.9236412644,473.3333435,0.9813545942,473.3333435,0.8230022192,
472.666687,0.8829408288,472.666687,0.9950457215,472.666687,0.946182251,472.666687,0.9601072669,472.666687,0.9224359393,472.666687,0.9799481034,472.666687,0.8227055073,
472,0.8794723749,472,0.9921781421,472,0.9435651898,472,0.9580455422,472,0.9211141467,472,0.9784946442,472,0.8223158717,
471.3333435,0.8760323524,471.3333435,0.9892140627,471.3333435,0.9409371614,471.3333435,0.9560451508,471.3333435,0.9198239446,471.3333435,0.9770358801,471.3333435,0.8219667673,
470.666687,0.8723241091,470.666687,0.9860474467,470.666687,0.9381491542,470.666687,0.9538421035,470.666687,0.9183518291,470.666687,0.9754533172,470.666687,0.821521163,
470,0.868631959,470,0.9827580452,470,0.9352687001,470,0.9515869617,470,0.9168114662,470,0.9737383723,470,0.8210844398,
469.3333435,0.8647458553,469.3333435,0.9794057012,469.3333435,0.9321931601,469.3333435,0.949165225,469.3333435,0.9152023196,469.3333435,0.9719769955,469.3333435,0.8203867078,
468.666687,0.8609341979,468.666687,0.9759263992,468.666687,0.9292081594,468.666687,0.9468003511,468.666687,0.9135547876,468.666687,0.9701051712,468.666687,0.8198295236,
468,0.8569447398,468,0.9724499583,468,0.9260271192,468,0.9443224669,468,0.911870718,468,0.9681885242,468,0.8190903068,
467.3333435,0.8529741168,467.3333435,0.9689174294,467.3333435,0.9228255153,467.3333435,0.9416651726,467.3333435,0.9100006819,467.3333435,0.9662345052,467.3333435,0.818354249,
466.666687,0.8487932086,466.666687,0.9651611447,466.666687,0.9195307493,466.666687,0.9389636517,466.666687,0.9080599546,466.666687,0.9641090035,466.666687,0.8175187111,
466,0.8446067572,466,0.9612804651,466,0.916023314,466,0.9361750484,466,0.9060978293,466,0.9618479609,466,0.8166591525,
465.3333435,0.8403837681,465.3333435,0.9573795199,465.3333435,0.9125056863,465.3333435,0.9332610965,465.3333435,0.9039250612,465.3333435,0.9595615864,465.3333435,0.8156353235,
464.666687,0.835981071,464.666687,0.9534316659,464.666687,0.9089266658,464.666687,0.9303364754,464.666687,0.9017894864,464.666687,0.9572646618,464.666687,0.8145456314,
464,0.8315596581,464,0.9492718577,464,0.9052472115,464,0.9271791577,464,0.8994576931,464,0.9548578858,464,0.8134450316,
463.3333435,0.827139914,463.3333435,0.9450925589,463.3333435,0.9014285207,463.3333435,0.9239760041,463.3333435,0.8970727324,463.3333435,0.9522024393,463.3333435,0.8121417761,
462.666687,0.8225544691,462.666687,0.9407439828,462.666687,0.8976159692,462.666687,0.9206140041,462.666687,0.8945226073,462.666687,0.9494376779,462.666687,0.8108202219,
462,0.8178848028,462,0.9362598658,462,0.8934739828,462,0.9172505736,462,0.891890049,462,0.9465923309,462,0.8093208075,
461.3333435,0.8133295774,461.3333435,0.9319685698,461.3333435,0.8896005154,461.3333435,0.9138640165,461.3333435,0.8892638683,461.3333435,0.94379282,461.3333435,0.8078184724,
