non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
585.333313,0.004808776546,585.333313,0.004892175086,585.333313,0.003078137059,585.333313,0.003850785317,585.333313,-0.004776160698,585.333313,0.09230870754,585.333313,0.1211390197,
584.666626,0.005532598123,584.666626,0.005090344697,584.666626,0.003240166698,584.666626,0.004054750782,584.666626,-0.00468495395,584.666626,0.0926238969,584.666626,0.1213705391,
584,0.005992860068,584,0.005156822968,584,0.003417493543,584,0.003907435574,584,-0.00452277204,584,0.09285073727,584,0.1216179356,
583.333313,0.006662403699,583.333313,0.005261983257,583.333313,0.003514795797,583.333313,0.004078215454,583.333313,-0.004586812109,583.333313,0.09308914095,583.333313,0.1217576042,
582.666626,0.007234346122,582.666626,0.005294919945,582.666626,0.003743668552,582.666626,0.004094076343,582.666626,-0.004483472556,582.666626,0.09307810664,582.666626,0.1219698116,
582,0.007810838055,582,0.005413244478,582,0.003920312971,582,0.004157998133,582,-0.004380262457,582,0.09345830977,582,0.12226592,
581.333313,0.008451887406,581.333313,0.005640445277,581.333313,0.004001477733,581.333313,0.004169784952,581.333313,-0.004250523634,581.333313,0.09368105233,581.333313,0.1224595681,
580.666626,0.009289563634,580.666626,0.005772846285,580.666626,0.004302783869,580.666626,0.004408365116,580.666626,-0.00410233438,580.666626,0.09398341924,580.666626,0.1228752211,
580,0.009860158898,580,0.005818125792,580,0.004468095955,580,0.004378973506,580,-0.004142130259,580,0.09420800954,580,0.1229072362,
579.333313,0.0104481047,579.333313,0.005941159558,579.333313,0.004710451234,579.333313,0.004520144779,579.333313,-0.003943064716,579.333313,0.09431024641,579.333313,0.1232225448,
578.666626,0.01109438855,578.666626,0.006028844509,578.666626,0.00470089959,578.666626,0.004454339389,578.666626,-0.003950093407,578.666626,0.09455640614,578.666626,0.1232483983,
578,0.01182299946,578,0.006279924884,578,0.005009421613,578,0.004479316063,578,-0.003807036439,578,0.09480473399,578,0.123490639,
577.333313,0.0123891579,577.333313,0.006310889963,577.333313,0.005156744272,577.333313,0.004690040369,577.333313,-0.003650892759,577.333313,0.09496083856,577.333313,0.123802796,
576.666626,0.01314673293,576.666626,0.006445413455,576.666626,0.005402891431,576.666626,0.004751118366,576.666626,-0.003576137358,576.666626,0.09513014555,576.666626,0.1240003332,
576,0.01370836888,576,0.006399201695,576,0.005516028963,576,0.004640875384,576,-0.003566124476,576,0.09543926269,576,0.1240366697,
575.333313,0.01432030462,575.333313,0.006552646868,575.333313,0.005700083915,575.333313,0.004725681152,575.333313,-0.0035406549,575.333313,0.09553727508,575.333313,0.124305822,
574.666626,0.01508822758,574.666626,0.006816362962,574.666626,0.006029710639,574.666626,0.004960718099,574.666626,-0.003284437815,574.666626,0.09587650746,574.666626,0.1244922429,
574,0.01580072939,574,0.006751075853,574,0.006262355484,574,0.004982162733,574,-0.003185516456,574,0.09595414996,574,0.1247584373,
573.333313,0.01662385464,573.333313,0.007018911187,573.333313,0.006526289508,573.333313,0.005186371971,573.333313,-0.002923587104,573.333313,0.09633662552,573.333313,0.1249236912,
572.666626,0.01711468957,572.666626,0.007085632998,572.666626,0.006572856102,572.666626,0.00500944769,572.666626,-0.00285647274,572.666626,0.09636519104,572.666626,0.1251338273,
572,0.01802745834,572,0.007225739304,572,0.006917270366,572,0.005364076234,572,-0.002837287961,572,0.09670814127,572,0.1253901124,
571.333313,0.01864092052,571.333313,0.007440987043,571.333313,0.007087895647,571.333313,0.005334017333,571.333313,-0.002755653346,571.333313,0.09688227624,571.333313,0.1255458295,
570.666626,0.01927378587,570.666626,0.007683531847,570.666626,0.007318528369,570.666626,0.005354222376,570.666626,-0.002711254405,570.666626,0.09704813361,570.666626,0.1256056875,
570,0.02011220343,570,0.007837536745,570,0.007618747186,570,0.005551344249,570,-0.002414030489,570,0.09731647372,570,0.1258795261,
569.333313,0.0207762178,569.333313,0.007767221425,569.333313,0.007819166407,569.333313,0.005474660546,569.333313,-0.002368154936,569.333313,0.09733866155,569.333313,0.1259219944,
568.666626,0.02136489004,568.666626,0.00796989724,568.666626,0.008017067797,568.666626,0.005640602671,568.666626,-0.002192176646,568.666626,0.09755838662,568.666626,0.1262004524,
568,0.02211364917,568,0.008051902056,568,0.008214030415,568,0.00575180864,568,-0.002134531736,568,0.09781987965,568,0.1262987107,
567.333313,0.02298792079,567.333313,0.008292308077,567.333313,0.008454077877,567.333313,0.005811645649,567.333313,-0.002060906263,567.333313,0.09799964726,567.333313,0.1264049709,
566.666626,0.02360611223,566.666626,0.008508374915,566.666626,0.008779673837,566.666626,0.005982204806,566.666626,-0.001964127878,566.666626,0.09813575447,566.666626,0.1266507208,
566,0.02442761138,566,0.008666872047,566,0.009092297405,566,0.006080188323,566,-0.001562768244,566,0.0983806476,566,0.126862973,
565.333313,0.02520320751,565.333313,0.008913643658,565.333313,0.00940789748,565.333313,0.006316195708,565.333313,-0.001432803692,565.333313,0.09884712845,565.333313,0.12717475,
564.666626,0.02591696009,564.666626,0.009099514224,564.666626,0.009614463896,564.666626,0.006419797894,564.666626,-0.001319730305,564.666626,0.09907031059,564.666626,0.1272174567,
564,0.02663447522,564,0.009149266407,564,0.009965431876,564,0.00643847743,564,-0.001274203649,564,0.09914589673,564,0.1274022162,
563.333313,0.02738430351,563.333313,0.009497370571,563.333313,0.01011746656,563.333313,0.006630441174,563.333313,-0.00106875808,563.333313,0.09947584569,563.333313,0.1276284158,
562.666626,0.02805777267,562.666626,0.009497476742,562.666626,0.01023069862,562.666626,0.006606786046,562.666626,-0.001031778869,562.666626,0.09958841652,562.666626,0.1276928186,
562,0.02895774506,562,0.009850149974,562,0.01070973929,562,0.006967403926,562,-0.0007303018356,562,0.09981462359,562,0.1279932708,
561.333313,0.02972703986,561.333313,0.01003817096,561.333313,0.01095071901,561.333313,0.007019306067,561.333313,-0.0007298883284,561.333313,0.1001243517,561.333313,0.1281370819,
560.666626,0.03034946322,560.666626,0.01018432062,560.666626,0.0112188207,560.666626,0.00707787089,560.666626,-0.0006970154354,560.666626,0.1002347097,560.666626,0.1284212023,
560,0.03118199669,560,0.01016110741,560,0.01140477695,560,0.007051797118,560,-0.0005613625399,560,0.1004238054,560,0.1282806993,
559.333313,0.03182790056,559.333313,0.01039115153,559.333313,0.01173352543,559.333313,0.007182233967,559.333313,-0.0004473379231,559.333313,0.1005909517,559.333313,0.1283601224,
558.666626,0.03255442157,558.666626,0.0104878014,558.666626,0.01201727893,558.666626,0.00724113686,558.666626,-0.0002088495385,558.666626,0.1007062271,558.666626,0.1285780519,
558,0.03345501795,558,0.01099871937,558,0.0123346122,558,0.007635344286,558,-2.272728489E-005,558,0.1011813879,558,0.1289506853,
557.333313,0.03433745727,557.333313,0.01126137748,557.333313,0.01278220303,557.333313,0.0077574444,557.333313,0.000223064897,557.333313,0.1014532447,557.333313,0.1290443093,
556.666626,0.03498945385,556.666626,0.01125972997,556.666626,0.01279945113,556.666626,0.00768073881,556.666626,0.0001535827178,556.666626,0.1015246958,556.666626,0.1289752871,
555.999939,0.03562000394,555.999939,0.01143531315,555.999939,0.01328307018,555.999939,0.007893023081,555.999939,0.0004346875648,555.999939,0.1016934142,555.999939,0.1291414499,
555.333313,0.03638645262,555.333313,0.01161067374,555.333313,0.01343824714,555.333313,0.008009869605,555.333313,0.0004634248035,555.333313,0.1019286364,555.333313,0.1293218136,
554.666626,0.0373336859,554.666626,0.01184002403,554.666626,0.01378419623,554.666626,0.00825716462,554.666626,0.000728913059,554.666626,0.1021385118,554.666626,0.1295468807,
553.999939,0.03805679455,553.999939,0.01184901502,553.999939,0.01389903016,553.999939,0.008335079998,553.999939,0.0007109183935,553.999939,0.1022580937,553.999939,0.1293961406,
553.333313,0.03872818127,553.333313,0.01216441579,553.333313,0.01427271217,553.333313,0.008355082013,553.333313,0.0009436620167,553.333313,0.1026317999,553.333313,0.1297792643,
552.666626,0.03961619362,552.666626,0.01242474373,552.666626,0.01478848048,552.666626,0.008631619625,552.666626,0.001190079725,552.666626,0.1027505994,552.666626,0.1298596859,
551.999939,0.0404468365,551.999939,0.01258422341,551.999939,0.0148572363,551.999939,0.008747343905,551.999939,0.001316742389,551.999939,0.102973409,551.999939,0.1299660206,
551.333313,0.04124067351,551.333313,0.01295376197,551.333313,0.01521115471,551.333313,0.008893404156,551.333313,0.001462817774,551.333313,0.1032250226,551.333313,0.1302345544,
550.666626,0.04183268547,550.666626,0.01291837264,550.666626,0.01560826506,550.666626,0.00903647393,550.666626,0.001497129793,550.666626,0.1033487767,550.666626,0.1301853508,
549.999939,0.04285679385,549.999939,0.01327906735,549.999939,0.01580714434,549.999939,0.009326351807,549.999939,0.001945722033,549.999939,0.1035200432,549.999939,0.1304522604,
549.333313,0.04371905699,549.333313,0.01367593743,549.333313,0.0163491983,549.333313,0.009435912594,549.333313,0.002126500942,549.333313,0.1039096043,549.333313,0.1307018101,
548.666626,0.0445888862,548.666626,0.01402745023,548.666626,0.01656259038,548.666626,0.009638971649,548.666626,0.002288045827,548.666626,0.1040575653,548.666626,0.1307471395,
547.999939,0.04534461722,547.999939,0.01401464362,547.999939,0.0169390291,547.999939,0.009655276313,547.999939,0.002444314305,547.999939,0.1041208655,547.999939,0.130785659,
547.333313,0.04595822096,547.333313,0.01423090324,547.333313,0.01704266667,547.333313,0.009839611128,547.333313,0.002683927538,547.333313,0.1043537855,547.333313,0.1309925318,
546.666626,0.04697284847,546.666626,0.01439680066,546.666626,0.01757696643,546.666626,0.01015466824,546.666626,0.002764053876,546.666626,0.1046458259,546.666626,0.1311521232,
545.999939,0.04783578962,545.999939,0.01466331631,545.999939,0.01788282581,545.999939,0.01028254163,545.999939,0.002960576676,545.999939,0.1049350873,545.999939,0.1313909292,
545.333313,0.04891220853,545.333313,0.01513306797,545.333313,0.01855743304,545.333313,0.01075481996,545.333313,0.003469808027,545.333313,0.1053165495,545.333313,0.1317993701,
544.666626,0.04961966723,544.666626,0.01537804399,544.666626,0.01869591139,544.666626,0.01084841974,544.666626,0.003716410603,544.666626,0.1056586877,544.666626,0.1318588406,
543.999939,0.05058103055,543.999939,0.01561655663,543.999939,0.01927660033,543.999939,0.0111135887,543.999939,0.003968299367,543.999939,0.105836086,543.999939,0.1320211738,
543.333313,0.05124131963,543.333313,0.01572879031,543.333313,0.01930217445,543.333313,0.01122471783,543.333313,0.003995442763,543.333313,0.1058931351,543.333313,0.1321098804,
542.666626,0.05215321481,542.666626,0.01605110429,542.666626,0.01978025027,542.666626,0.01141910162,542.666626,0.004164949991,542.666626,0.1061735824,542.666626,0.1322316825,
541.999939,0.05284028128,541.999939,0.01613596641,541.999939,0.02002959698,541.999939,0.01143743843,541.999939,0.004275726154,541.999939,0.1062298417,541.999939,0.1323428899,
541.333313,0.05374373868,541.333313,0.01655223593,541.333313,0.02033417858,541.333313,0.01181658916,541.333313,0.004551664926,541.333313,0.1065533161,541.333313,0.132600978,
540.666626,0.05439218879,540.666626,0.01673583686,540.666626,0.02071401291,540.666626,0.01185518689,540.666626,0.004759676289,540.666626,0.1066766083,540.666626,0.1326800585,
539.999939,0.05506785214,539.999939,0.01685524918,539.999939,0.02076812647,539.999939,0.01184938755,539.999939,0.004658771679,539.999939,0.1066758484,539.999939,0.1326010823,
539.333313,0.0560682565,539.333313,0.0171020329,539.333313,0.02123879641,539.333313,0.01216763724,539.333313,0.005062163807,539.333313,0.1070010737,539.333313,0.1328218579,
538.666626,0.05683793128,538.666626,0.01747710817,538.666626,0.0215811152,538.666626,0.01237149909,538.666626,0.005211653188,538.666626,0.1071600094,538.666626,0.1330180168,
537.999939,0.05762366578,537.999939,0.01771062985,537.999939,0.02199547924,537.999939,0.01257476397,537.999939,0.005510444753,537.999939,0.1073450819,537.999939,0.1331705153,
537.333313,0.05844443291,537.333313,0.01786321588,537.333313,0.02215257473,537.333313,0.01273373887,537.333313,0.005660796072,537.333313,0.1074963063,537.333313,0.1333339363,
536.666626,0.05936512351,536.666626,0.01811958849,536.666626,0.02249381505,536.666626,0.01304978319,536.666626,0.005791183095,536.666626,0.1076347232,536.666626,0.1333276033,
535.999939,0.06004845724,535.999939,0.01844208874,535.999939,0.02289436944,535.999939,0.01315700542,535.999939,0.006114105694,535.999939,0.1079098284,535.999939,0.1335748583,
535.333313,0.06070836261,535.333313,0.01857656054,535.333313,0.0232305415,535.333313,0.01333410479,535.333313,0.00629245257,535.333313,0.1080702171,535.333313,0.1336102486,
534.666626,0.0615445599,534.666626,0.01897608489,534.666626,0.02351704612,534.666626,0.01355680916,534.666626,0.006517276168,534.666626,0.1081229448,534.666626,0.1337616444,
533.999939,0.06223677099,533.999939,0.01922697388,533.999939,0.02376931347,533.999939,0.01371622365,533.999939,0.006565734278,533.999939,0.1085338369,533.999939,0.1338519603,
533.333313,0.06311031431,533.333313,0.01937860437,533.333313,0.02410370111,533.333313,0.01389948465,533.333313,0.006727545988,533.333313,0.1084966809,533.333313,0.1339430064,
532.666626,0.06385362893,532.666626,0.0194401592,532.666626,0.02433643304,532.666626,0.01406974811,532.666626,0.006932551507,532.666626,0.1085930616,532.666626,0.1340635121,
531.999939,0.06481809169,531.999939,0.02010141313,531.999939,0.02489442565,531.999939,0.01447440684,531.999939,0.007301416714,531.999939,0.1090340763,531.999939,0.1343669146,
531.333313,0.06542154402,531.333313,0.02018630877,531.333313,0.02521972172,531.333313,0.01465935353,531.333313,0.007549019996,531.333313,0.1090641916,531.333313,0.1344165057,
530.666626,0.06620301306,530.666626,0.02049642801,530.666626,0.02558523789,530.666626,0.0148742469,530.666626,0.007667143829,530.666626,0.109389618,530.666626,0.1347817332,
529.999939,0.0670876652,529.999939,0.02066422068,529.999939,0.02589835785,529.999939,0.01506579574,529.999939,0.007884956896,529.999939,0.1096200868,529.999939,0.134974733,
529.333313,0.06771570444,529.333313,0.02101146616,529.333313,0.02619297989,529.333313,0.01533100568,529.333313,0.008022499271,529.333313,0.10974022,529.333313,0.1349342465,
528.666626,0.06841394305,528.666626,0.02127625607,528.666626,0.02660026401,528.666626,0.01548184548,528.666626,0.008303970098,528.666626,0.1099415272,528.666626,0.1350963861,
527.999939,0.06911896169,527.999939,0.02144666202,527.999939,0.02678015269,527.999939,0.01572562382,527.999939,0.008477807045,527.999939,0.1100059226,527.999939,0.1354262978,
527.333313,0.06985269487,527.333313,0.02171920054,527.333313,0.0271688085,527.333313,0.01578438096,527.333313,0.008737227879,527.333313,0.110232614,527.333313,0.1353780031,
526.666626,0.07047439367,526.666626,0.02191787772,526.666626,0.02749948204,526.666626,0.01608774439,526.666626,0.008968103677,526.666626,0.1103503108,526.666626,0.135555625,
525.999939,0.0712871924,525.999939,0.02232858352,525.999939,0.02802085504,525.999939,0.01638548635,525.999939,0.009337618016,525.999939,0.1107585058,525.999939,0.136010319,
525.333313,0.07204624265,525.333313,0.02264585532,525.333313,0.02834474482,525.333313,0.01659817062,525.333313,0.009341744706,525.333313,0.1109251678,525.333313,0.1361131072,
524.666626,0.07255286723,524.666626,0.02278065123,524.666626,0.02853425592,524.666626,0.01679013111,524.666626,0.009423610754,524.666626,0.1109988242,524.666626,0.136240229,
523.999939,0.0732466504,523.999939,0.02308864333,523.999939,0.02882893011,523.999939,0.01697474718,523.999939,0.009741384536,523.999939,0.1111409664,523.999939,0.1363366991,
523.333313,0.07406291366,523.333313,0.02328944951,523.333313,0.02934423089,523.333313,0.0173134245,523.333313,0.01003462076,523.333313,0.111553289,523.333313,0.1367060691,
522.666626,0.07476799935,522.666626,0.02370777167,522.666626,0.02974297851,522.666626,0.01754289679,522.666626,0.01031016186,522.666626,0.1117480472,522.666626,0.1368347704,
521.999939,0.07548716664,521.999939,0.02393602394,521.999939,0.03005467355,521.999939,0.01787845604,521.999939,0.01052540634,521.999939,0.1120743155,521.999939,0.1369992942,
521.333313,0.07586842775,521.333313,0.0241862908,521.333313,0.03050666675,521.333313,0.01805481873,521.333313,0.01068787742,521.333313,0.1121653318,521.333313,0.1370629966,
520.666626,0.0767371729,520.666626,0.02449163981,520.666626,0.03070634976,520.666626,0.01827623323,520.666626,0.01095241867,520.666626,0.1124624014,520.666626,0.1374943703,
